commentId,userId,enrollmentId,courseId,content,createdAt
vuWfP1PL,277,6j0noSIR,19,I didn't like it.,2024-10-07T15:07:42.807514
9NDSDiyx,236,T4g4OJAr,4,It was okay.,2024-10-07T15:07:42.807514
B9qhyTb6,161,cZOUXyZL,17,I loved this course!,2024-10-07T15:07:42.807514
uU2y6vYL,29,nzxWOBM1,5,It was okay.,2024-10-07T15:07:42.807514
7cHGMOca,117,2xNUYg6V,6,I loved this course!,2024-10-07T15:07:42.807514
urEHgMWZ,260,J1tDPYSR,20,It was okay.,2024-10-07T15:07:42.807514
vkAlwfBT,213,MK9sH2qI,9,It was okay.,2024-10-07T15:07:42.807514
npBR7zTj,218,ncc8JFOn,13,It was okay.,2024-10-07T15:07:42.808515
d7VJFOWG,278,oKIjc4M5,18,I didn't like it.,2024-10-07T15:07:42.808515
zd45EnFU,23,g67hpomS,10,I didn't like it.,2024-10-07T15:07:42.808515
jMNGXxCF,111,nerNUtaV,2,I didn't like it.,2024-10-07T15:07:42.808515
E9mbNXmZ,194,Flnr1fmt,19,It was okay.,2024-10-07T15:07:42.808515
4voKRYbk,59,Lt0ydAR8,7,I didn't like it.,2024-10-07T15:07:42.808515
hzSz4qqp,153,0eXXz6OM,19,It was okay.,2024-10-07T15:07:42.808515
JrEUrMBh,51,1yvW5Bpg,13,I loved this course!,2024-10-07T15:07:42.808515
LtYWljTh,229,g4kVUFsL,6,I loved this course!,2024-10-07T15:07:42.808515
eCLRGynO,161,t1fALmNQ,5,It was okay.,2024-10-07T15:07:42.808515
actxQDUF,44,nrjLLXWj,4,I didn't like it.,2024-10-07T15:07:42.808515
IXmZiFTn,103,oyxkDrAT,17,I didn't like it.,2024-10-07T15:07:42.808515
f1yyRtWg,127,Q7rFQk8F,7,It was okay.,2024-10-07T15:07:42.808515
2Om9g43x,222,fPcX5QWT,2,It was okay.,2024-10-07T15:07:42.808515
VlN8EBE2,33,6tmQlHCj,11,I didn't like it.,2024-10-07T15:07:42.808515
0B3mEirB,49,s1blJFoO,12,I didn't like it.,2024-10-07T15:07:42.808515
gbIeOR5F,172,F7VTpFEG,9,I loved this course!,2024-10-07T15:07:42.808515
9PZTSBVi,222,HbtiPgaY,9,It was okay.,2024-10-07T15:07:42.808515
XbkVgOjz,154,3sogRtok,3,It was okay.,2024-10-07T15:07:42.808515
XLHDCIwq,133,D2hqR0Xn,19,I loved this course!,2024-10-07T15:07:42.808515
cv9qie0q,274,HEh1n7zi,7,I loved this course!,2024-10-07T15:07:42.809546
f3EqQtpq,48,idsrv6MT,8,It was okay.,2024-10-07T15:07:42.809546
ygr2lefe,262,6agJunDc,12,I loved this course!,2024-10-07T15:07:42.809546
3eoGkxou,42,fEBXpx0H,20,I loved this course!,2024-10-07T15:07:42.809546
Zm4uHhbh,174,RYyzTR8E,13,It was okay.,2024-10-07T15:07:42.809546
j4AvV260,90,FHIOmSsN,10,I didn't like it.,2024-10-07T15:07:42.809546
Uq1eGgWm,252,yZgdBQOz,4,It was okay.,2024-10-07T15:07:42.809546
pH6H7ZAS,230,g7VnbMsN,8,I didn't like it.,2024-10-07T15:07:42.809546
pkCFECnU,78,XPlwqwIo,4,I loved this course!,2024-10-07T15:07:42.809546
YeXVw4GV,83,5P8NYTta,10,I loved this course!,2024-10-07T15:07:42.809546
wGwGLa0l,28,UVdiVODw,4,It was okay.,2024-10-07T15:07:42.809546
JjWtFmoy,230,RMfI6Q7x,19,I loved this course!,2024-10-07T15:07:42.809546
4GFXmfbY,170,JaQDO2hZ,10,It was okay.,2024-10-07T15:07:42.809546
wGrYzW1m,148,fG9yWFkV,10,I didn't like it.,2024-10-07T15:07:42.809546
Q1TXSRiy,185,koIyBSGx,18,I didn't like it.,2024-10-07T15:07:42.809546
16py9Fhh,260,pIrbPqBQ,6,It was okay.,2024-10-07T15:07:42.809546
GwFJWGGh,9,krUTnmnP,3,I loved this course!,2024-10-07T15:07:42.809546
AfrbUvRV,150,4TABsoDu,3,I didn't like it.,2024-10-07T15:07:42.809546
MLHSYEG8,249,oLXNULbM,3,I didn't like it.,2024-10-07T15:07:42.809546
vcuah00u,132,vcGx9QHM,5,It was okay.,2024-10-07T15:07:42.810545
baivbjea,150,YhaLzuSo,11,It was okay.,2024-10-07T15:07:42.810545
qWLE6aMC,289,PULXdDGR,9,I loved this course!,2024-10-07T15:07:42.810545
ElU4sEWl,168,vEU7rVlw,6,I didn't like it.,2024-10-07T15:07:42.810545
G3XhTCn4,260,nlsMoi5E,8,I didn't like it.,2024-10-07T15:07:42.810545
vx6ZTcik,274,toKXokfR,14,It was okay.,2024-10-07T15:07:42.810545
yojWWBhA,290,KydyCHLo,11,It was okay.,2024-10-07T15:07:42.810545
g9BaWnvz,149,2Ef37Qpq,6,It was okay.,2024-10-07T15:07:42.810545
wMgiWx6E,293,bjYvSa36,3,It was okay.,2024-10-07T15:07:42.810545
JddwyXJq,69,Xzx3eZfJ,18,I didn't like it.,2024-10-07T15:07:42.810545
BNe259kJ,231,S7jVQB2L,9,I loved this course!,2024-10-07T15:07:42.810545
GCfm5pp9,29,OmEYFl3F,18,I loved this course!,2024-10-07T15:07:42.810545
8won2gpd,212,X1AdjnEr,16,I loved this course!,2024-10-07T15:07:42.810545
pLbHXKOT,221,sjRMod0Y,20,I didn't like it.,2024-10-07T15:07:42.810545
d0OtthtN,290,feGLvQ8n,15,I loved this course!,2024-10-07T15:07:42.810545
yxelzNBX,151,rD1vJ6LJ,17,It was okay.,2024-10-07T15:07:42.810545
DUreHtkt,92,ckdY8T9C,6,I didn't like it.,2024-10-07T15:07:42.810545
SoPXJIxF,31,vL6YJ1jk,2,I didn't like it.,2024-10-07T15:07:42.811546
STzXibQ0,30,tifJjVt7,18,I loved this course!,2024-10-07T15:07:42.811546
vx2Msjg0,47,muk5ph3W,15,It was okay.,2024-10-07T15:07:42.811546
8aofuM9a,287,U9kHF6sD,12,It was okay.,2024-10-07T15:07:42.811546
zENOir8n,267,jpH7RT8i,5,I didn't like it.,2024-10-07T15:07:42.811546
l9b2ZRPQ,138,XFVM8zBj,5,I loved this course!,2024-10-07T15:07:42.811546
m10406oG,142,Z0dKvhuX,16,It was okay.,2024-10-07T15:07:42.811546
BZ3pfdcI,122,iSTKZlZR,17,I didn't like it.,2024-10-07T15:07:42.811546
33R2ur9u,298,yYC5VcJx,19,It was okay.,2024-10-07T15:07:42.811546
UOqyrWnY,234,rgKQhra7,19,It was okay.,2024-10-07T15:07:42.811546
JsTBmpjJ,88,Hgdst6zQ,18,It was okay.,2024-10-07T15:07:42.811546
ZNOnwAUF,280,nTUcsnlA,1,It was okay.,2024-10-07T15:07:42.811546
y0nWvjDp,175,Ll691oCe,16,I loved this course!,2024-10-07T15:07:42.811546
KsX8L0z9,133,bLdEwv1R,13,It was okay.,2024-10-07T15:07:42.811546
RUkPGrt7,247,QcTOnLcM,14,I didn't like it.,2024-10-07T15:07:42.811546
v612q7mz,170,Twg1Upwr,15,I loved this course!,2024-10-07T15:07:42.812544
A66m8Nia,199,sgnBzImw,16,It was okay.,2024-10-07T15:07:42.812544
6fDnThaN,100,un4nOrud,11,It was okay.,2024-10-07T15:07:42.812544
YxHbxsAa,142,7pUAD1g1,18,It was okay.,2024-10-07T15:07:42.812544
rUsRnk3O,73,nsXP5Izm,11,It was okay.,2024-10-07T15:07:42.812544
fVqrNJSy,190,Mpk2HdQ4,3,I didn't like it.,2024-10-07T15:07:42.812544
3quM2hL9,89,gk52QjQs,6,I didn't like it.,2024-10-07T15:07:42.812544
61RKjQbw,230,IMvwUJnV,17,I didn't like it.,2024-10-07T15:07:42.812544
4KrlwVn6,15,27X3O5xZ,6,It was okay.,2024-10-07T15:07:42.812544
c25N3DK5,141,sqRZi4rO,11,It was okay.,2024-10-07T15:07:42.812544
MIiZj94J,22,nIJ8j6sd,19,I loved this course!,2024-10-07T15:07:42.813546
5mdnr5Rw,268,Dvg6vt48,15,I didn't like it.,2024-10-07T15:07:42.813546
xsb5HYru,235,FjzwVTfR,19,I loved this course!,2024-10-07T15:07:42.813546
V96rVEhX,108,4cc19Bl4,20,I didn't like it.,2024-10-07T15:07:42.813546
ewSrTZBS,23,No1oQhi7,4,I loved this course!,2024-10-07T15:07:42.813546
VP5036oN,138,YCWMlcEk,15,I loved this course!,2024-10-07T15:07:42.813546
qrAuLO8P,234,JfN7dG2r,4,I loved this course!,2024-10-07T15:07:42.813546
q7eKzl3I,46,bE6Cj56D,7,I didn't like it.,2024-10-07T15:07:42.813546
suGBlKVL,225,pHJEBWhV,1,It was okay.,2024-10-07T15:07:42.813546
GoNnJJX7,188,pjsepqCa,8,I didn't like it.,2024-10-07T15:07:42.813546
GbcH7GGY,5,dv9iYFI4,11,It was okay.,2024-10-07T15:07:42.813546
Sh5k7t2R,206,zYkKeL0T,20,I didn't like it.,2024-10-07T15:07:42.813546
2nDRg7jX,126,LNvjxJo4,16,It was okay.,2024-10-07T15:07:42.813546
wlL9ejbH,18,EhVJuCuk,8,I loved this course!,2024-10-07T15:07:42.813546
o7TLhiqN,116,M0TPiKZi,19,I loved this course!,2024-10-07T15:07:42.813546
M7AoXLcw,239,9mos7WMw,7,It was okay.,2024-10-07T15:07:42.814545
mikZWaFs,46,WqmcQsp3,18,It was okay.,2024-10-07T15:07:42.814545
QqqVvznC,130,XWw5rxvG,6,It was okay.,2024-10-07T15:07:42.814545
XB7K5a7M,127,BNqQqyZc,18,I didn't like it.,2024-10-07T15:07:42.814545
SDjpYzHF,189,2rMwDgZ2,1,It was okay.,2024-10-07T15:07:42.814545
qGYTHbTG,261,Fd8J1aNJ,10,I didn't like it.,2024-10-07T15:07:42.814545
DX5ena9y,116,0PXfEQsY,20,I loved this course!,2024-10-07T15:07:42.814545
Aq60YlDe,10,eaIDz7XX,17,I loved this course!,2024-10-07T15:07:42.814545
tayyvnqA,85,86nRXakg,11,I loved this course!,2024-10-07T15:07:42.814545
R0DYG7c5,140,zpJ9UE38,6,I didn't like it.,2024-10-07T15:07:42.814545
O2rBFyDC,260,w8HwlLUF,16,I loved this course!,2024-10-07T15:07:42.814545
BObuZl5x,117,AJx6VdeN,12,I didn't like it.,2024-10-07T15:07:42.814545
y03ZoxGw,143,RdlohOAT,5,I loved this course!,2024-10-07T15:07:42.814545
GpreyZZA,244,ntPUBMwz,13,It was okay.,2024-10-07T15:07:42.815546
8ZcpcgqG,295,KR3dzqnP,3,It was okay.,2024-10-07T15:07:42.815546
tL8bsVKT,244,1CxNpDgW,10,I loved this course!,2024-10-07T15:07:42.815546
gmwzzezf,176,j3e5cnye,9,I didn't like it.,2024-10-07T15:07:42.815546
ZZ58TKrr,46,H2HsMZaY,12,I loved this course!,2024-10-07T15:07:42.815546
lKRYwzbN,123,w5RRv1Gf,18,It was okay.,2024-10-07T15:07:42.815546
lWeInOL6,77,A1WSGHRj,2,I didn't like it.,2024-10-07T15:07:42.815546
ksRnH6y7,21,BDsoHera,9,It was okay.,2024-10-07T15:07:42.815546
C1OG3cIv,112,q2ltgOfB,10,I loved this course!,2024-10-07T15:07:42.816545
YYqRKgHu,109,GfLEeSzo,19,I didn't like it.,2024-10-07T15:07:42.816545
IQMnkWix,99,FGgQnovY,15,I loved this course!,2024-10-07T15:07:42.816545
bCcrAkaS,78,z0GEWwJQ,20,It was okay.,2024-10-07T15:07:42.816545
fgbwo9ip,27,XEYbkzd8,3,It was okay.,2024-10-07T15:07:42.816545
SFJPsfoD,233,0O070Tgf,17,I didn't like it.,2024-10-07T15:07:42.816545
B5JA4I51,199,IsoqxJiJ,3,I didn't like it.,2024-10-07T15:07:42.816545
i48GPkIb,174,XMTAroD0,1,I didn't like it.,2024-10-07T15:07:42.816545
LSNHpIXw,37,VAP4Pgp9,8,I didn't like it.,2024-10-07T15:07:42.817514
SZlJ1mLs,128,Qs0ARcwW,12,It was okay.,2024-10-07T15:07:42.817514
3myxDm0u,43,bFmEq4IJ,15,It was okay.,2024-10-07T15:07:42.817514
WxiJgHqh,61,GKMWktRQ,1,I loved this course!,2024-10-07T15:07:42.817514
YDhXF0CG,7,2XBnJeat,15,It was okay.,2024-10-07T15:07:42.817514
dLc6hbAe,288,SBhYTXwM,5,I loved this course!,2024-10-07T15:07:42.817514
GuYN8PxM,70,EqFgxC6N,15,I didn't like it.,2024-10-07T15:07:42.817514
XtIdRdFq,35,KyXsRkvY,9,I didn't like it.,2024-10-07T15:07:42.817514
epoeD8ac,48,JAmyxc1c,5,I loved this course!,2024-10-07T15:07:42.817514
jIWVy0Mq,284,MPZGwgGx,3,I loved this course!,2024-10-07T15:07:42.817514
HezSNn8q,224,dIvFB4X2,4,It was okay.,2024-10-07T15:07:42.818548
LDAywLnc,138,KX312HZK,3,I didn't like it.,2024-10-07T15:07:42.818548
D7Ac0HQl,300,yDqaVLS4,4,It was okay.,2024-10-07T15:07:42.818548
wVik8moj,71,GsbwLsje,15,I loved this course!,2024-10-07T15:07:42.818548
mG01cUZ0,261,88BcijTb,13,I loved this course!,2024-10-07T15:07:42.818548
Xyjwaqcf,94,SZYCUC6h,14,I loved this course!,2024-10-07T15:07:42.818548
yUiKSBBW,194,M8okvznP,20,I didn't like it.,2024-10-07T15:07:42.819544
0x4i655O,3,e5XELg65,18,I loved this course!,2024-10-07T15:07:42.819544
EXGGdJ4m,138,yi8REDJS,12,It was okay.,2024-10-07T15:07:42.819544
uTloXUPQ,214,Q5aASVZ3,7,It was okay.,2024-10-07T15:07:42.819544
lm4XSjOK,110,k3c373Sk,7,I loved this course!,2024-10-07T15:07:42.819544
Sed1pOke,205,pRETdHW9,12,It was okay.,2024-10-07T15:07:42.819544
62kFBYzY,235,SexGpYFw,4,I didn't like it.,2024-10-07T15:07:42.819544
f89Lyrsu,247,28py2lXD,4,I didn't like it.,2024-10-07T15:07:42.819544
7TnJhn1r,18,SLVPPF4x,18,I didn't like it.,2024-10-07T15:07:42.819544
ANhzKEu4,273,6TSZFe7u,10,I didn't like it.,2024-10-07T15:07:42.819544
zqKWWHLM,54,C3CC8hvz,16,I didn't like it.,2024-10-07T15:07:42.819544
sq99zXsk,136,3aWT4AZC,3,I loved this course!,2024-10-07T15:07:42.819544
cGxOw5JP,20,FdE2s2w9,9,I loved this course!,2024-10-07T15:07:42.819544
A7RtGvZc,128,Q4xKvcz3,9,It was okay.,2024-10-07T15:07:42.819544
VxamKMgb,99,MYnNtHLI,4,I didn't like it.,2024-10-07T15:07:42.819544
a3UpwxQM,282,Ifopsd61,18,I loved this course!,2024-10-07T15:07:42.820544
Af9uQ5xr,242,uBkECQbV,18,I didn't like it.,2024-10-07T15:07:42.820544
ltPjtUB9,281,PI0CnhdX,12,I loved this course!,2024-10-07T15:07:42.820544
mSybOjUc,240,7rVLtSCK,7,It was okay.,2024-10-07T15:07:42.820544
tydR8G7W,2,7u5UvWq9,1,I didn't like it.,2024-10-07T15:07:42.820544
Vx6hLok0,180,9eYyI8dX,1,I didn't like it.,2024-10-07T15:07:42.820544
md54lt6b,38,JQoyMDXF,19,I didn't like it.,2024-10-07T15:07:42.820544
Qy11ifYB,236,vPwh2FRk,11,I loved this course!,2024-10-07T15:07:42.820544
iITXzSpW,292,BruyLMf1,3,It was okay.,2024-10-07T15:07:42.820544
Uqn0m4YI,26,F9XNGHt7,18,I didn't like it.,2024-10-07T15:07:42.820544
Ib2PZ11R,144,oH9FPhos,17,It was okay.,2024-10-07T15:07:42.820544
1TKNgOvo,272,ogczvzMa,4,I didn't like it.,2024-10-07T15:07:42.820544
rgDtR7JE,244,mcSRggmZ,4,It was okay.,2024-10-07T15:07:42.820544
IoZZvNV7,38,Gqa5aWdp,18,I loved this course!,2024-10-07T15:07:42.820544
JMW7a721,180,cAPCOczB,15,I didn't like it.,2024-10-07T15:07:42.820544
M8y14VQf,5,3IOuKuyW,14,I loved this course!,2024-10-07T15:07:42.820544
diwo0jfz,262,OrP4XxaH,14,I didn't like it.,2024-10-07T15:07:42.820544
w3g4BTIY,244,3Odh3nfe,7,I loved this course!,2024-10-07T15:07:42.820544
W6c389Gj,242,UXDfiiFL,4,I didn't like it.,2024-10-07T15:07:42.821544
baz9QugP,63,FRwx1Iu4,1,I didn't like it.,2024-10-07T15:07:42.821544
pBLoNoKQ,195,gsPDDieG,11,It was okay.,2024-10-07T15:07:42.821544
VSGeykAu,94,dpJ8OT1c,18,I loved this course!,2024-10-07T15:07:42.821544
GGX9KA3G,201,APPEdKBE,20,I loved this course!,2024-10-07T15:07:42.821544
ZDtvHSSt,97,vLkcihoQ,9,It was okay.,2024-10-07T15:07:42.821544
yGYNk2i9,46,zLgtBjFI,1,I didn't like it.,2024-10-07T15:07:42.821544
0bMK65aT,300,yXcnXqRe,18,It was okay.,2024-10-07T15:07:42.821544
IKO5jEQw,50,yt9MdSGR,1,I loved this course!,2024-10-07T15:07:42.821544
tkNxlCn1,250,AiV3la03,3,It was okay.,2024-10-07T15:07:42.821544
EkE98liE,207,IJ9s4GZm,20,I didn't like it.,2024-10-07T15:07:42.821544
kF8IIZGz,294,tscBuGJx,14,It was okay.,2024-10-07T15:07:42.821544
jWLtjfAs,40,XGBOx7TT,20,I didn't like it.,2024-10-07T15:07:42.822545
2dNl5BhM,100,6gsYuzRA,15,I loved this course!,2024-10-07T15:07:42.822545
vI6KayO8,81,KeE4Rygj,8,I didn't like it.,2024-10-07T15:07:42.822545
QikUt2ro,118,kGmP0V1W,16,I loved this course!,2024-10-07T15:07:42.822545
7SPDLgSl,170,s6YsxC8e,14,I loved this course!,2024-10-07T15:07:42.822545
9CdawPQd,294,GkifrTDE,9,It was okay.,2024-10-07T15:07:42.822545
lkA8CGML,187,upgbOxV6,17,It was okay.,2024-10-07T15:07:42.822545
SqMueeIL,184,wzQidpXD,9,I loved this course!,2024-10-07T15:07:42.822545
OL3Noi9Y,41,a3WhLA5b,1,I didn't like it.,2024-10-07T15:07:42.822545
wQEIYZ8x,133,oUa5jVOz,14,I didn't like it.,2024-10-07T15:07:42.822545
FL4EUaVS,254,jg6RPUrh,9,It was okay.,2024-10-07T15:07:42.822545
xq4agnXb,151,YHueL4po,4,I didn't like it.,2024-10-07T15:07:42.822545
pkDdMm9O,164,HfoUBEKX,9,I loved this course!,2024-10-07T15:07:42.823513
98GDQZnX,278,AC8VUw97,5,It was okay.,2024-10-07T15:07:42.823513
wAEm6h1S,53,Pf4yNqqA,6,I loved this course!,2024-10-07T15:07:42.823513
ijtCB3oM,191,eoAJIUf2,13,I didn't like it.,2024-10-07T15:07:42.823513
nyNx2dMe,102,LVNBhst2,1,It was okay.,2024-10-07T15:07:42.823513
MnAoNCmU,201,xsi0o3Si,1,It was okay.,2024-10-07T15:07:42.823513
OEry9S3x,178,J01lVaKw,4,It was okay.,2024-10-07T15:07:42.823513
5xhn7gs6,161,D1S1qyLJ,9,I loved this course!,2024-10-07T15:07:42.823513
l3Nv6iZk,20,ao47xgn2,14,It was okay.,2024-10-07T15:07:42.823513
KSswFJY4,62,L4Hjk2uI,18,I didn't like it.,2024-10-07T15:07:42.823513
DWEMCirp,181,iejNakjF,11,It was okay.,2024-10-07T15:07:42.823513
t2L1MCsl,126,9VMKF4tf,6,I didn't like it.,2024-10-07T15:07:42.823513
hyYLEHxj,172,loWUvimV,20,It was okay.,2024-10-07T15:07:42.823513
lhd4Kv0e,221,zXYdjGFQ,11,I didn't like it.,2024-10-07T15:07:42.823513
PIb3Nb7n,224,ntZbHFFr,2,I loved this course!,2024-10-07T15:07:42.823513
itIYNeAL,243,Ojd4kroL,6,It was okay.,2024-10-07T15:07:42.823513
3MyMiDcs,45,ZRD5erhB,19,I loved this course!,2024-10-07T15:07:42.823513
aOmbHbM4,50,SGtoWoc2,14,I loved this course!,2024-10-07T15:07:42.823513
QeSpcVkl,178,F97wXNb4,15,I didn't like it.,2024-10-07T15:07:42.824545
GExd5smX,255,zEfPCK9l,5,I didn't like it.,2024-10-07T15:07:42.824545
vqSOTV45,65,tPvjgFyH,20,I didn't like it.,2024-10-07T15:07:42.824545
GCBlJrgx,246,OyK6GdMk,4,I loved this course!,2024-10-07T15:07:42.824545
LEOfJLV7,156,7oQ8KruI,9,I didn't like it.,2024-10-07T15:07:42.824545
ROwupzr2,239,3crrseJK,1,I loved this course!,2024-10-07T15:07:42.824545
Yf4Ozmpz,264,K2Kb9g3j,17,I didn't like it.,2024-10-07T15:07:42.824545
wS3iKlHA,29,nOT3eRtB,8,I didn't like it.,2024-10-07T15:07:42.824545
tlVRM0i5,201,lRVcHDUz,3,I loved this course!,2024-10-07T15:07:42.824545
CiR7HkwV,3,SzFpmKys,5,I loved this course!,2024-10-07T15:07:42.824545
4kJHxPU2,72,XUnOJpmE,2,I didn't like it.,2024-10-07T15:07:42.824545
FNSoQvjw,73,1mTAJ8s6,20,I didn't like it.,2024-10-07T15:07:42.824545
o902ZTW8,222,WwOY9vYX,4,I didn't like it.,2024-10-07T15:07:42.824545
NrjDOJr3,95,bnZXB9pH,4,It was okay.,2024-10-07T15:07:42.825546
nHHktMbj,57,SdqQR9X2,7,I didn't like it.,2024-10-07T15:07:42.825546
fIpmSirh,47,zujVjdEf,19,I didn't like it.,2024-10-07T15:07:42.825546
euVIZ2n0,117,EYoprCfn,8,I loved this course!,2024-10-07T15:07:42.825546
RPR1QhrW,61,nWvkZkU6,4,I loved this course!,2024-10-07T15:07:42.825546
5cAAJLov,294,jVZ2qwLc,12,I loved this course!,2024-10-07T15:07:42.825546
vLLIxZIr,124,KN8P3HUK,4,I didn't like it.,2024-10-07T15:07:42.825546
dPUxoJ3M,157,eVd6ZQnC,6,I loved this course!,2024-10-07T15:07:42.825546
T0l2TNXV,191,R31l5E83,2,I loved this course!,2024-10-07T15:07:42.825546
pY0PkjSw,53,KD67BObX,5,I didn't like it.,2024-10-07T15:07:42.825546
MyIoRqMw,76,WuXrAWUM,6,I loved this course!,2024-10-07T15:07:42.825546
EG5efYgp,77,PWsWrQeB,3,I loved this course!,2024-10-07T15:07:42.825546
t15eC0j3,9,MPz2VpiY,8,It was okay.,2024-10-07T15:07:42.825546
R2ou0wJQ,13,diC5f7aU,1,I didn't like it.,2024-10-07T15:07:42.826549
gNSk4HQ1,136,ozZqs7dO,14,I didn't like it.,2024-10-07T15:07:42.826549
weuMNJdc,59,Jbe2QbMq,18,I loved this course!,2024-10-07T15:07:42.826549
4rVtVpC9,237,uw2EAR4h,9,It was okay.,2024-10-07T15:07:42.826549
9h22RY3b,262,ZQo8I6jP,18,I didn't like it.,2024-10-07T15:07:42.826549
SFY0yAAG,179,k8YSb7FQ,12,I didn't like it.,2024-10-07T15:07:42.826549
Ogy7neWu,44,WIleFpI6,12,I loved this course!,2024-10-07T15:07:42.826549
Hxyvx6kE,65,V4aD7fPR,19,I loved this course!,2024-10-07T15:07:42.826549
XHLnNhfk,176,kkzWaCCE,19,I loved this course!,2024-10-07T15:07:42.826549
swMtI1fL,39,JWEar3ih,17,It was okay.,2024-10-07T15:07:42.826549
EkQx1LAJ,14,8CMufC2G,20,I didn't like it.,2024-10-07T15:07:42.826549
Pi8nExvz,209,wDp6ddzs,7,I loved this course!,2024-10-07T15:07:42.826549
vmsgK1qe,141,nSZs673M,9,I loved this course!,2024-10-07T15:07:42.826549
F7zNubi6,198,KcjnDUMd,3,I loved this course!,2024-10-07T15:07:42.826549
CLVzH4sH,70,9Q9rOew4,5,I didn't like it.,2024-10-07T15:07:42.827550
6B8i12YT,89,AptXLHD4,7,It was okay.,2024-10-07T15:07:42.827550
gkEUG3tq,232,zA6ZXyWs,2,I loved this course!,2024-10-07T15:07:42.827550
SJ93lZz1,171,UMicq2Np,18,I loved this course!,2024-10-07T15:07:42.827550
yBCf1GuV,293,Z007j13W,17,It was okay.,2024-10-07T15:07:42.827550
Kepk5SyU,219,CxBMUbQc,2,I didn't like it.,2024-10-07T15:07:42.827550
HyI9Anqi,290,9YYIrbrB,16,I loved this course!,2024-10-07T15:07:42.827550
d3dmdeNj,45,RSFjsigI,7,I didn't like it.,2024-10-07T15:07:42.827550
KLBu5kgl,103,dpGjYAuo,8,It was okay.,2024-10-07T15:07:42.827550
P0p7waHK,79,6ZvC33WL,10,It was okay.,2024-10-07T15:07:42.827550
ILFylcaN,184,WXguddeQ,20,It was okay.,2024-10-07T15:07:42.828544
loq6T7QA,246,RzFunVTw,13,I didn't like it.,2024-10-07T15:07:42.828544
Kw5cBKFw,99,oY4119OZ,1,I loved this course!,2024-10-07T15:07:42.828544
6bd5oft3,56,E7O0350S,7,I loved this course!,2024-10-07T15:07:42.828544
tkVlBmAd,102,M8EE0RFb,13,I loved this course!,2024-10-07T15:07:42.828544
osiIKNj6,249,FbWIZaMw,10,I loved this course!,2024-10-07T15:07:42.828544
znJJJPv2,92,ZltbY6lj,13,It was okay.,2024-10-07T15:07:42.828544
zvGJuFKj,135,fvytkuI6,19,I didn't like it.,2024-10-07T15:07:42.828544
3JX2wiXm,192,ndFkiRT3,9,I loved this course!,2024-10-07T15:07:42.828544
ynlQHkL5,209,nMV41jXi,16,I didn't like it.,2024-10-07T15:07:42.828544
ugQs1ifF,260,6uEK3It4,13,It was okay.,2024-10-07T15:07:42.828544
zQJ2VczP,236,GBRvxAVr,12,I didn't like it.,2024-10-07T15:07:42.828544
XdJYolr2,71,S5kUuqY0,14,I didn't like it.,2024-10-07T15:07:42.828544
waprKfce,261,wwyHXOm2,6,I loved this course!,2024-10-07T15:07:42.828544
D6EvN1Xt,132,pnWBWGrd,16,It was okay.,2024-10-07T15:07:42.829544
PKUNvK2Y,76,V9ikxc2n,5,I loved this course!,2024-10-07T15:07:42.829544
oVMSGySy,139,A6IWlk4C,4,I didn't like it.,2024-10-07T15:07:42.829544
EoEobiFZ,247,ngbk1dan,11,It was okay.,2024-10-07T15:07:42.829544
Gkl2VXYv,293,56VgpZ4Y,11,I loved this course!,2024-10-07T15:07:42.829544
NKsjzRBj,95,pFjUyWdR,16,I didn't like it.,2024-10-07T15:07:42.829544
zsEmkpRw,6,zTxRRksj,1,It was okay.,2024-10-07T15:07:42.829544
x36GWpJk,287,Nz0yIISO,10,It was okay.,2024-10-07T15:07:42.829544
KxwCSF2Z,95,hj3iTNEv,2,I loved this course!,2024-10-07T15:07:42.829544
c1A97BRx,184,Km3ogJlH,5,I loved this course!,2024-10-07T15:07:42.829544
agRo4Q8a,161,p0W1lBQv,10,I loved this course!,2024-10-07T15:07:42.829544
b3YMdz5C,276,zSKwiQXT,12,I didn't like it.,2024-10-07T15:07:42.829544
ItKG424L,283,O60VN47b,15,I didn't like it.,2024-10-07T15:07:42.829544
gTAcoGKO,238,xdDcscYZ,18,I didn't like it.,2024-10-07T15:07:42.829544
3x8ydoRm,68,bZviy6G0,16,I loved this course!,2024-10-07T15:07:42.829544
oFFQ5bbG,203,mbazawE8,11,It was okay.,2024-10-07T15:07:42.829544
1zMRiihx,166,RSqTCBb2,17,I didn't like it.,2024-10-07T15:07:42.829544
2qehRIU3,172,mJSUSG0M,17,I didn't like it.,2024-10-07T15:07:42.829544
VQ0C1H7k,103,3e8ZO1xz,7,It was okay.,2024-10-07T15:07:42.829544
HrqhoMs8,84,Bni34mX9,9,I didn't like it.,2024-10-07T15:07:42.829544
0XTZbARE,19,VfPpqEhR,20,It was okay.,2024-10-07T15:07:42.830546
9gphpbJp,13,ZaDElRDb,12,It was okay.,2024-10-07T15:07:42.830546
kzFZHQc1,290,iPfQgG1v,4,I loved this course!,2024-10-07T15:07:42.830546
LX1P1x44,102,WcNu6CDX,20,I didn't like it.,2024-10-07T15:07:42.830546
msEjnu0S,66,ZvYK50KI,15,It was okay.,2024-10-07T15:07:42.830546
9KYJqrLO,157,OoQBTEzf,4,It was okay.,2024-10-07T15:07:42.830546
WNLCbMbg,177,i6uw3Xfp,10,I didn't like it.,2024-10-07T15:07:42.830546
