enrollmentId,userId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback
Cwvdw6PK,217,13,2024-10-07T15:07:42.746967,64,False,14,4,True,False,True
av7oMDau,141,6,2024-10-07T15:07:42.746967,21,False,12,9,False,True,False
sNarIYKS,77,7,2024-10-07T15:07:42.746967,98,False,6,0,False,False,False
SdhZS04c,177,7,2024-10-07T15:07:42.746967,38,False,19,16,True,True,False
30ARGtVP,72,20,2024-10-07T15:07:42.746967,61,False,9,4,True,False,False
hFCCbu0V,220,1,2024-10-07T15:07:42.746967,87,False,18,5,False,False,False
DKqUxXSV,183,16,2024-10-07T15:07:42.746967,99,False,18,12,True,True,True
JwN5o5gi,230,13,2024-10-07T15:07:42.746967,95,False,5,1,False,True,True
TpvzAmg6,40,14,2024-10-07T15:07:42.746967,75,False,7,2,False,False,True
xwzsxw3a,7,16,2024-10-07T15:07:42.746967,19,False,16,12,False,False,False
lHAdZmNd,268,16,2024-10-07T15:07:42.746967,64,False,20,16,True,True,True
Ox1Os3za,132,10,2024-10-07T15:07:42.746967,33,False,12,4,False,True,True
Zl47G8of,2,6,2024-10-07T15:07:42.746967,76,False,14,0,True,False,False
XXwY5Grp,27,12,2024-10-07T15:07:42.746967,36,False,15,12,False,False,False
d2OFaPNA,202,4,2024-10-07T15:07:42.746967,30,False,9,3,True,False,True
iWq8Lnqg,203,15,2024-10-07T15:07:42.746967,13,False,14,13,True,False,False
wkloLP9N,22,17,2024-10-07T15:07:42.747967,98,False,17,10,True,False,True
MoUX5AKg,171,10,2024-10-07T15:07:42.747967,39,False,18,6,True,True,True
UaxQO9iq,171,20,2024-10-07T15:07:42.747967,67,False,12,5,False,True,True
nRMNwOz3,276,16,2024-10-07T15:07:42.747967,42,False,12,3,True,False,False
gQxtXgQc,70,9,2024-10-07T15:07:42.747967,88,False,20,0,True,True,True
XFSn8Kbw,97,12,2024-10-07T15:07:42.747967,35,False,13,3,True,True,False
rjNWhpPq,87,7,2024-10-07T15:07:42.747967,99,False,16,0,False,False,False
gd9zZDbW,143,2,2024-10-07T15:07:42.747967,24,False,16,8,False,False,True
bDBMrRNj,54,15,2024-10-07T15:07:42.747967,20,False,19,12,False,True,False
B0CITPj0,243,19,2024-10-07T15:07:42.747967,78,False,6,1,False,True,False
QJJOTfBm,207,16,2024-10-07T15:07:42.747967,13,False,20,10,True,True,False
c3f6NSf0,88,16,2024-10-07T15:07:42.747967,16,False,6,1,False,True,True
igIbjg0Z,300,20,2024-10-07T15:07:42.747967,47,False,5,0,True,True,False
WUfTfMTc,79,3,2024-10-07T15:07:42.747967,90,False,13,8,True,False,False
anBm6QFB,294,4,2024-10-07T15:07:42.747967,71,False,10,2,False,True,False
KZKZs7Kh,131,1,2024-10-07T15:07:42.747967,63,False,17,11,True,False,False
T1L5ut6b,262,6,2024-10-07T15:07:42.747967,36,False,15,7,True,False,True
i0MIdgqc,15,7,2024-10-07T15:07:42.747967,98,False,15,6,True,True,False
19504c9X,59,5,2024-10-07T15:07:42.747967,6,False,20,14,True,False,False
nOXIPO8k,137,6,2024-10-07T15:07:42.747967,12,False,18,0,False,False,True
mPzSUqXi,272,7,2024-10-07T15:07:42.747967,24,False,12,0,True,False,True
cEsmDnLf,58,11,2024-10-07T15:07:42.747967,97,False,11,5,True,False,True
oDsA3ESg,149,9,2024-10-07T15:07:42.747967,31,False,8,5,False,True,True
pfUHI93j,60,7,2024-10-07T15:07:42.747967,19,False,8,1,False,True,False
fas3aud0,130,12,2024-10-07T15:07:42.747967,92,False,16,4,False,True,True
C6qZNEMa,209,19,2024-10-07T15:07:42.747967,13,False,9,5,False,True,False
XGyvQ8zg,75,3,2024-10-07T15:07:42.747967,39,False,11,0,True,False,False
vcVKUk5h,178,16,2024-10-07T15:07:42.747967,7,False,5,3,False,True,False
csPwwoBm,192,10,2024-10-07T15:07:42.747967,96,False,7,6,False,False,True
jnPdRoid,159,2,2024-10-07T15:07:42.747967,96,False,12,10,False,True,True
9Nj8mUVL,134,15,2024-10-07T15:07:42.747967,43,False,10,6,False,False,True
fJLJfi6P,54,10,2024-10-07T15:07:42.747967,55,False,11,9,False,True,False
4fEI7CX2,70,12,2024-10-07T15:07:42.747967,65,False,14,12,False,False,True
wceDWLv4,185,4,2024-10-07T15:07:42.747967,0,False,19,11,True,False,False
WVxdow8f,206,19,2024-10-07T15:07:42.747967,55,False,6,2,True,False,True
ll0Pj3sB,85,5,2024-10-07T15:07:42.747967,18,False,15,4,True,False,False
tc9qs48i,231,6,2024-10-07T15:07:42.747967,94,False,16,14,False,True,False
8hsPqTcZ,115,12,2024-10-07T15:07:42.747967,0,False,8,6,True,True,True
UaD998NI,226,10,2024-10-07T15:07:42.747967,11,False,6,3,True,False,False
4vuvCPfn,153,11,2024-10-07T15:07:42.747967,81,False,8,2,True,True,True
FArl0lPD,63,6,2024-10-07T15:07:42.747967,82,False,8,4,False,False,False
ErtDNDcj,136,4,2024-10-07T15:07:42.747967,95,False,15,11,False,True,True
V5AvVzws,224,1,2024-10-07T15:07:42.747967,23,False,19,14,True,False,False
G4joXiZs,4,9,2024-10-07T15:07:42.747967,32,False,13,0,True,False,True
UzqGV7hR,245,5,2024-10-07T15:07:42.748967,99,False,16,7,False,False,True
Iy243OD1,128,4,2024-10-07T15:07:42.748967,67,False,20,5,True,True,False
eyvrksyg,5,10,2024-10-07T15:07:42.748967,85,False,19,16,True,True,False
TD2h5l54,25,3,2024-10-07T15:07:42.748967,20,False,14,6,True,False,False
PlFrTGxg,92,2,2024-10-07T15:07:42.748967,88,False,12,8,False,False,False
O0pV6gRU,69,9,2024-10-07T15:07:42.748967,75,False,15,13,True,True,True
78kLX8pY,50,20,2024-10-07T15:07:42.748967,9,False,20,12,True,False,False
GJ1GF6Sr,117,18,2024-10-07T15:07:42.748967,88,False,6,0,True,False,True
OaudK4U4,125,4,2024-10-07T15:07:42.748967,41,False,20,3,False,False,True
H5XBjXrO,173,19,2024-10-07T15:07:42.748967,78,False,7,6,False,False,False
ucaK7JUN,162,3,2024-10-07T15:07:42.748967,40,False,20,15,False,True,True
mrjuUtuf,118,14,2024-10-07T15:07:42.748967,37,False,13,5,True,True,False
Us2b9svt,187,3,2024-10-07T15:07:42.748967,64,False,20,10,True,True,False
a33T8KUy,138,8,2024-10-07T15:07:42.748967,56,False,16,6,False,True,True
CufX118R,284,6,2024-10-07T15:07:42.748967,74,False,14,10,True,True,False
lihQLatZ,28,10,2024-10-07T15:07:42.748967,78,False,11,8,False,True,False
Ho9sGDg1,72,3,2024-10-07T15:07:42.748967,87,False,17,0,True,False,True
UCEYzWXm,187,20,2024-10-07T15:07:42.748967,100,True,12,12,False,False,False
nYeuG2BX,60,13,2024-10-07T15:07:42.748967,64,False,8,2,True,True,False
VrzLHEou,48,15,2024-10-07T15:07:42.748967,96,False,7,5,True,True,False
cRIDH0VG,287,19,2024-10-07T15:07:42.748967,30,False,16,15,False,False,True
SNh88iFl,60,20,2024-10-07T15:07:42.748967,89,False,19,8,False,False,True
rOjE6pp0,230,14,2024-10-07T15:07:42.748967,44,False,10,7,True,True,True
ahpG5ubw,155,10,2024-10-07T15:07:42.748967,67,False,18,11,False,False,True
MNtjiyEb,128,14,2024-10-07T15:07:42.748967,16,False,16,1,False,True,True
il9vXKIJ,121,11,2024-10-07T15:07:42.748967,89,False,18,6,True,True,False
ZJMUvLdW,33,3,2024-10-07T15:07:42.748967,35,False,12,4,False,False,True
ds4aTZG8,92,12,2024-10-07T15:07:42.748967,66,False,18,10,False,True,True
VoomfzsP,268,18,2024-10-07T15:07:42.748967,90,False,15,1,False,False,True
AqEOfqVJ,181,4,2024-10-07T15:07:42.748967,85,False,16,1,False,True,True
qjqltloQ,188,13,2024-10-07T15:07:42.748967,9,False,9,1,True,True,True
xPvSPiMb,39,14,2024-10-07T15:07:42.748967,68,False,15,1,False,False,False
h4gW1cYv,247,13,2024-10-07T15:07:42.748967,75,False,13,7,False,True,False
ZoKB4eoO,205,3,2024-10-07T15:07:42.748967,95,False,18,7,True,False,True
ppIjyRay,253,7,2024-10-07T15:07:42.748967,54,False,12,5,False,False,True
884vkYq1,177,8,2024-10-07T15:07:42.748967,46,False,6,3,True,True,True
A6k4jTWJ,249,11,2024-10-07T15:07:42.748967,74,False,15,2,True,False,False
pGG9v2j6,142,15,2024-10-07T15:07:42.748967,34,False,18,16,False,True,True
AgT3eDNk,183,8,2024-10-07T15:07:42.748967,9,False,6,1,False,True,False
FPYCarxa,83,13,2024-10-07T15:07:42.748967,42,False,16,5,False,False,False
ZGcun1QG,78,8,2024-10-07T15:07:42.748967,97,False,10,7,False,False,True
HJMunEW9,208,15,2024-10-07T15:07:42.748967,23,False,14,2,False,True,False
1mW1vomo,181,3,2024-10-07T15:07:42.748967,56,False,15,6,True,True,True
ILcsKgj4,26,9,2024-10-07T15:07:42.749970,93,False,6,3,False,True,False
rsnbAnu3,127,17,2024-10-07T15:07:42.749970,4,False,6,4,True,True,True
o4mZeQ1h,194,4,2024-10-07T15:07:42.749970,24,False,13,4,False,True,False
xWiCBsbO,122,5,2024-10-07T15:07:42.749970,92,False,14,6,True,True,False
I4VGXu6D,24,5,2024-10-07T15:07:42.749970,34,False,16,0,False,True,False
xrNZzZNz,164,18,2024-10-07T15:07:42.749970,19,False,14,1,False,False,False
rL7RN9QV,216,6,2024-10-07T15:07:42.749970,53,False,16,7,False,True,True
fc4eqj6h,274,3,2024-10-07T15:07:42.749970,4,False,10,9,False,False,True
TLR7AhBx,133,17,2024-10-07T15:07:42.749970,16,False,7,6,True,True,True
uuiOBshF,245,9,2024-10-07T15:07:42.749970,92,False,10,9,False,False,False
R6j7Z1PS,222,1,2024-10-07T15:07:42.749970,81,False,9,6,False,True,True
uGLnItrs,32,10,2024-10-07T15:07:42.749970,73,False,7,4,False,False,False
ZSTLuNdj,104,19,2024-10-07T15:07:42.749970,68,False,8,7,True,False,True
5YGtU3pu,146,16,2024-10-07T15:07:42.749970,49,False,5,1,True,False,True
8geRUowE,204,3,2024-10-07T15:07:42.749970,99,False,14,7,False,True,True
inliscQ6,47,14,2024-10-07T15:07:42.749970,72,False,10,5,True,True,False
Tek2i6KB,250,19,2024-10-07T15:07:42.749970,3,False,9,1,True,True,True
YTu7aDZm,199,11,2024-10-07T15:07:42.749970,91,False,10,8,False,True,False
vVU0D8SY,62,3,2024-10-07T15:07:42.749970,57,False,15,0,True,True,False
4YNCwsf7,296,19,2024-10-07T15:07:42.749970,58,False,6,1,False,False,True
GWBsoAO2,154,4,2024-10-07T15:07:42.749970,70,False,6,1,False,False,False
pmRgrDfD,60,9,2024-10-07T15:07:42.749970,82,False,16,13,False,False,True
CPB2s4Q8,256,4,2024-10-07T15:07:42.749970,61,False,9,8,False,False,True
fApl4Mfp,10,11,2024-10-07T15:07:42.749970,15,False,14,6,False,True,False
vXEwlOb2,74,9,2024-10-07T15:07:42.749970,0,False,7,3,False,False,True
mr84i5mc,268,12,2024-10-07T15:07:42.749970,72,False,18,4,False,True,True
vwCPDCqP,26,13,2024-10-07T15:07:42.749970,97,False,10,6,True,False,False
YaYocqKY,252,18,2024-10-07T15:07:42.749970,56,False,7,5,False,False,False
xeerBpeI,70,8,2024-10-07T15:07:42.749970,16,False,7,1,True,False,False
hGzYmHc6,10,14,2024-10-07T15:07:42.749970,8,False,19,4,True,True,False
2zj1Yd2E,69,14,2024-10-07T15:07:42.749970,86,False,17,15,False,False,True
NvVBYLTU,290,18,2024-10-07T15:07:42.749970,20,False,16,0,True,False,True
Bjxy1ocM,95,8,2024-10-07T15:07:42.749970,30,False,16,14,False,True,False
F82kIRdZ,267,11,2024-10-07T15:07:42.749970,58,False,7,5,False,True,False
CJBsiXbS,50,8,2024-10-07T15:07:42.749970,76,False,8,3,True,False,True
OeR3NP3N,44,9,2024-10-07T15:07:42.749970,32,False,12,0,True,False,False
5zjMXulc,45,11,2024-10-07T15:07:42.749970,33,False,16,3,True,False,True
ZcVB4vML,70,20,2024-10-07T15:07:42.749970,21,False,7,3,False,False,True
4Mc2wJZM,11,13,2024-10-07T15:07:42.749970,9,False,7,3,False,True,False
ut7SdmJH,292,2,2024-10-07T15:07:42.749970,29,False,16,15,True,False,False
db5NTan9,223,6,2024-10-07T15:07:42.749970,89,False,10,2,True,True,False
jgxT7JlJ,9,18,2024-10-07T15:07:42.749970,61,False,20,6,False,True,True
4idJcZ6j,130,16,2024-10-07T15:07:42.749970,11,False,14,4,True,True,False
iCxtpTBy,206,13,2024-10-07T15:07:42.750967,11,False,5,4,True,True,True
bJVBjuze,109,5,2024-10-07T15:07:42.750967,62,False,6,5,True,True,False
iAqazcHs,1,12,2024-10-07T15:07:42.750967,57,False,6,2,True,True,False
oaOMjIKj,223,7,2024-10-07T15:07:42.750967,67,False,11,4,True,False,False
Solgtnjx,2,13,2024-10-07T15:07:42.750967,58,False,11,2,True,True,False
Jsd2ZjOC,107,11,2024-10-07T15:07:42.750967,27,False,17,1,True,True,False
mj9KZA4f,159,16,2024-10-07T15:07:42.750967,60,False,18,9,False,False,False
lvyMbVax,142,12,2024-10-07T15:07:42.750967,25,False,5,0,True,False,True
X0AuB5vy,82,16,2024-10-07T15:07:42.750967,94,False,18,8,False,True,False
BUGstudm,47,1,2024-10-07T15:07:42.750967,59,False,12,5,True,True,False
9dN85CJU,237,18,2024-10-07T15:07:42.750967,76,False,17,15,True,False,True
hsYpb0Rr,274,10,2024-10-07T15:07:42.750967,85,False,18,13,True,True,True
7YGq8TvR,176,11,2024-10-07T15:07:42.750967,87,False,7,0,True,True,False
RrQR5zfM,266,4,2024-10-07T15:07:42.750967,76,False,13,9,True,True,True
C3aDVTub,154,11,2024-10-07T15:07:42.750967,45,False,19,12,False,False,False
mOZGTGv1,102,9,2024-10-07T15:07:42.750967,62,False,10,4,False,True,False
RMD5sbTt,51,3,2024-10-07T15:07:42.750967,12,False,15,12,True,False,False
SOspUiOX,145,15,2024-10-07T15:07:42.750967,28,False,13,4,True,True,True
TpbCAhOF,38,11,2024-10-07T15:07:42.750967,67,False,19,13,True,False,False
Bi861VQ9,250,11,2024-10-07T15:07:42.750967,78,False,18,6,True,True,True
auzZXOBh,67,12,2024-10-07T15:07:42.750967,84,False,5,1,False,True,False
ZKnGxrVC,197,7,2024-10-07T15:07:42.750967,91,False,17,1,False,False,False
5wPrhzge,136,10,2024-10-07T15:07:42.750967,15,False,16,12,False,False,False
bgMboBlr,39,11,2024-10-07T15:07:42.750967,32,False,8,6,False,False,True
Vkuoq2P4,67,10,2024-10-07T15:07:42.750967,2,False,8,0,True,False,True
xjI3UV6r,82,1,2024-10-07T15:07:42.750967,10,False,18,14,True,False,False
h9HPcgJo,215,8,2024-10-07T15:07:42.750967,80,False,6,2,True,True,False
WXYtZmiq,9,4,2024-10-07T15:07:42.750967,1,False,10,2,False,False,True
taKwhXX6,279,11,2024-10-07T15:07:42.750967,62,False,8,2,True,True,False
Ck20mS76,44,6,2024-10-07T15:07:42.750967,96,False,6,3,True,True,False
g93hqQpi,161,15,2024-10-07T15:07:42.750967,55,False,18,7,True,True,False
pHCRazDp,69,13,2024-10-07T15:07:42.750967,23,False,14,6,False,False,False
SajCX5y5,178,9,2024-10-07T15:07:42.750967,45,False,9,8,True,True,True
tQIUOqKI,259,3,2024-10-07T15:07:42.750967,96,False,13,9,True,False,True
0VBWYn4p,43,3,2024-10-07T15:07:42.750967,19,False,10,4,False,True,False
JM6HZbx4,50,3,2024-10-07T15:07:42.750967,34,False,13,0,False,False,True
l0yPotpR,139,18,2024-10-07T15:07:42.750967,59,False,11,1,False,True,False
QrkiXinS,35,10,2024-10-07T15:07:42.750967,0,False,16,2,True,False,False
Yn98uDM4,49,8,2024-10-07T15:07:42.750967,39,False,9,7,True,False,False
ta452sDl,120,4,2024-10-07T15:07:42.750967,95,False,6,4,False,True,False
LA3btEC0,63,11,2024-10-07T15:07:42.750967,23,False,14,10,True,True,False
lRtkGRYE,273,17,2024-10-07T15:07:42.750967,93,False,18,7,False,True,False
pi6NBKSo,59,8,2024-10-07T15:07:42.750967,54,False,7,4,True,False,False
EdF05u7u,228,1,2024-10-07T15:07:42.751968,15,False,15,12,False,False,False
tAhGKbW1,244,19,2024-10-07T15:07:42.751968,44,False,15,12,True,False,True
V8LztTh4,189,14,2024-10-07T15:07:42.751968,1,False,16,0,False,False,False
7qSb2hJp,130,2,2024-10-07T15:07:42.751968,27,False,17,8,False,False,False
lddcQPts,284,4,2024-10-07T15:07:42.751968,38,False,6,1,True,False,True
NKlXknAw,204,9,2024-10-07T15:07:42.751968,82,False,5,2,False,False,True
CmqOnURb,39,18,2024-10-07T15:07:42.751968,90,False,7,6,False,False,False
YZsIR9XL,282,16,2024-10-07T15:07:42.751968,26,False,14,4,True,True,False
y7X9oAWp,248,12,2024-10-07T15:07:42.751968,32,False,9,5,True,False,True
aKW1QkYG,55,13,2024-10-07T15:07:42.751968,3,False,18,14,False,True,True
vHh3nrIS,148,17,2024-10-07T15:07:42.751968,14,False,5,4,False,True,True
f9MfmUq0,86,16,2024-10-07T15:07:42.751968,8,False,9,0,True,True,True
UNciiyee,158,20,2024-10-07T15:07:42.751968,12,False,14,10,True,False,False
QOABL8xh,76,3,2024-10-07T15:07:42.751968,54,False,14,12,False,True,False
7eJHeEsL,191,12,2024-10-07T15:07:42.751968,89,False,9,2,True,True,False
CwsLfr17,6,17,2024-10-07T15:07:42.751968,71,False,8,3,False,False,False
vMKPh2Ds,255,14,2024-10-07T15:07:42.751968,70,False,17,14,False,False,True
ksmlNTGR,17,16,2024-10-07T15:07:42.751968,80,False,12,9,True,False,False
7fnYbjni,169,20,2024-10-07T15:07:42.751968,38,False,9,2,True,False,True
H18SqHbO,139,3,2024-10-07T15:07:42.751968,43,False,12,2,False,True,True
8PZ5kV6z,246,16,2024-10-07T15:07:42.751968,65,False,15,12,True,True,True
t94qUo5T,254,5,2024-10-07T15:07:42.751968,98,False,19,5,True,True,False
cChvd5pl,291,17,2024-10-07T15:07:42.751968,32,False,17,4,True,True,False
lqdazx0a,300,1,2024-10-07T15:07:42.751968,62,False,8,6,True,False,True
5S6U02ZQ,117,4,2024-10-07T15:07:42.751968,14,False,16,11,True,True,False
oj3QiNii,162,6,2024-10-07T15:07:42.751968,61,False,19,11,False,True,True
xdUl1Qlc,108,2,2024-10-07T15:07:42.751968,73,False,5,3,False,False,False
H1NF4c2v,247,18,2024-10-07T15:07:42.751968,65,False,17,8,True,True,False
Y7tucwg7,81,4,2024-10-07T15:07:42.751968,39,False,10,6,True,False,False
hbFPA9qh,154,6,2024-10-07T15:07:42.751968,19,False,8,7,True,False,True
r4c2hcaA,265,11,2024-10-07T15:07:42.751968,87,False,14,8,True,False,True
lEiulp2z,245,14,2024-10-07T15:07:42.751968,21,False,19,15,True,True,False
xWmBZ6zB,238,2,2024-10-07T15:07:42.751968,13,False,20,12,False,True,True
QY7bD2l9,109,3,2024-10-07T15:07:42.751968,41,False,16,1,False,False,True
UxQ4pf7o,48,17,2024-10-07T15:07:42.751968,82,False,15,13,False,False,True
NB52CrU6,294,13,2024-10-07T15:07:42.751968,4,False,10,1,False,True,False
o68LXpKT,108,16,2024-10-07T15:07:42.751968,36,False,6,4,True,True,False
hUthl3Qz,63,10,2024-10-07T15:07:42.751968,61,False,19,8,True,True,True
n8glNgMb,199,10,2024-10-07T15:07:42.751968,92,False,10,4,True,False,True
4TuACqmR,154,14,2024-10-07T15:07:42.751968,71,False,15,12,False,True,False
hq5JHOyq,216,4,2024-10-07T15:07:42.752967,78,False,6,5,False,True,True
0dNXrIQ4,47,12,2024-10-07T15:07:42.752967,12,False,8,3,False,True,False
T33YqQ5H,23,17,2024-10-07T15:07:42.752967,96,False,13,12,False,True,False
VE3ixiHP,249,18,2024-10-07T15:07:42.752967,37,False,5,2,True,False,False
USKP2vA0,1,15,2024-10-07T15:07:42.752967,66,False,19,15,True,True,False
DqAkrOEM,72,1,2024-10-07T15:07:42.752967,88,False,5,4,False,False,True
B6mHV0Hu,100,3,2024-10-07T15:07:42.752967,40,False,5,4,True,True,False
XW6mxy8f,68,8,2024-10-07T15:07:42.752967,53,False,14,13,True,False,False
4xt19cwA,92,18,2024-10-07T15:07:42.752967,77,False,6,4,False,False,True
ZpkFqht3,25,8,2024-10-07T15:07:42.752967,89,False,20,19,False,True,False
e7ouIblp,221,14,2024-10-07T15:07:42.752967,17,False,20,17,False,False,False
cYS74C4V,59,4,2024-10-07T15:07:42.752967,30,False,11,5,False,False,True
rKIXMj8k,84,16,2024-10-07T15:07:42.752967,60,False,11,3,False,False,False
84HVq4W9,157,2,2024-10-07T15:07:42.752967,92,False,19,11,True,False,False
hmHiBDHx,255,2,2024-10-07T15:07:42.752967,57,False,19,17,False,True,False
q3Pbqdsm,273,20,2024-10-07T15:07:42.752967,76,False,18,10,False,False,True
SzJErkEX,253,10,2024-10-07T15:07:42.752967,15,False,6,3,False,True,True
9nOgJI9X,152,5,2024-10-07T15:07:42.752967,55,False,17,2,True,True,False
mvqwAnlG,253,16,2024-10-07T15:07:42.752967,74,False,12,7,True,True,False
HmGMfcle,233,1,2024-10-07T15:07:42.752967,41,False,18,0,False,False,True
LAzN5FYr,253,20,2024-10-07T15:07:42.752967,40,False,13,1,False,False,True
MUwYHozk,96,6,2024-10-07T15:07:42.752967,50,False,20,4,True,True,True
EH9pfZv9,114,12,2024-10-07T15:07:42.752967,28,False,13,10,False,False,False
mSZ0GZTZ,139,19,2024-10-07T15:07:42.752967,72,False,10,5,True,True,False
kn6Lijpf,178,18,2024-10-07T15:07:42.752967,83,False,7,2,True,False,True
sjx4Y2Pn,175,19,2024-10-07T15:07:42.752967,16,False,9,7,True,False,False
K1XGr8W4,109,15,2024-10-07T15:07:42.752967,42,False,8,1,True,True,True
nk5kXE87,192,7,2024-10-07T15:07:42.752967,63,False,20,6,True,True,False
abi3BUCO,261,19,2024-10-07T15:07:42.752967,1,False,14,13,True,True,True
tp2DwuuB,172,2,2024-10-07T15:07:42.752967,34,False,18,14,True,True,False
UFsohSYt,153,6,2024-10-07T15:07:42.752967,52,False,12,4,False,False,False
e4omD1Lr,175,18,2024-10-07T15:07:42.752967,79,False,12,9,True,True,True
iu5RXKSy,213,14,2024-10-07T15:07:42.752967,60,False,10,5,False,False,True
iyDi7m4U,48,7,2024-10-07T15:07:42.752967,34,False,19,3,True,False,True
AIYsOrJh,178,14,2024-10-07T15:07:42.752967,56,False,9,7,False,True,False
ZdPb42qR,37,1,2024-10-07T15:07:42.752967,13,False,10,0,False,True,False
jSsvAxH9,15,16,2024-10-07T15:07:42.752967,32,False,18,6,False,False,True
82qb7Cel,298,1,2024-10-07T15:07:42.752967,17,False,18,16,True,True,True
8HiUgsp9,181,16,2024-10-07T15:07:42.752967,35,False,12,0,True,True,True
gSLBMkjA,142,8,2024-10-07T15:07:42.752967,84,False,19,5,False,True,False
oNOluXYK,251,7,2024-10-07T15:07:42.752967,31,False,6,2,True,False,False
vY1NN4q5,261,5,2024-10-07T15:07:42.753967,28,False,6,5,False,False,True
XLRq3hjK,4,5,2024-10-07T15:07:42.753967,82,False,17,1,False,True,False
tYdXW0D4,224,20,2024-10-07T15:07:42.753967,71,False,5,1,True,True,False
j1zOnjsM,52,16,2024-10-07T15:07:42.753967,42,False,20,7,False,True,False
mMHpHJ3Z,234,8,2024-10-07T15:07:42.753967,42,False,13,8,False,True,False
ZUoEL90T,292,15,2024-10-07T15:07:42.753967,64,False,13,6,False,True,False
q6ISLGAW,51,14,2024-10-07T15:07:42.753967,79,False,7,3,False,False,True
JWQBJKXo,224,11,2024-10-07T15:07:42.753967,71,False,7,2,True,True,True
pgvYGk3A,242,13,2024-10-07T15:07:42.753967,57,False,14,11,True,True,False
MEpiTuRg,251,18,2024-10-07T15:07:42.753967,51,False,18,9,False,False,True
RZSQ1Lf6,78,2,2024-10-07T15:07:42.753967,58,False,20,2,False,False,False
34ffpAqX,223,10,2024-10-07T15:07:42.753967,40,False,20,5,False,False,False
Xo3za4j4,269,7,2024-10-07T15:07:42.753967,98,False,18,16,False,False,True
ds7LjCLi,246,19,2024-10-07T15:07:42.753967,25,False,18,4,True,False,False
wI3mqvW1,209,6,2024-10-07T15:07:42.753967,64,False,18,3,False,True,True
JJQ6sDcU,5,1,2024-10-07T15:07:42.753967,86,False,5,2,False,False,True
Pa5bx3Wi,146,18,2024-10-07T15:07:42.753967,77,False,18,8,True,False,False
kGoPJBXK,104,20,2024-10-07T15:07:42.753967,50,False,7,2,True,True,False
YUpSca3I,81,17,2024-10-07T15:07:42.753967,9,False,15,2,True,False,False
xabAFSZp,141,17,2024-10-07T15:07:42.753967,24,False,13,12,False,True,True
lQ7m52Ff,242,5,2024-10-07T15:07:42.753967,96,False,5,2,False,False,True
EYDHkCvZ,217,5,2024-10-07T15:07:42.753967,64,False,10,6,False,False,False
S8mvaJ9B,33,13,2024-10-07T15:07:42.753967,82,False,18,2,False,True,True
VMRpD63c,248,19,2024-10-07T15:07:42.753967,32,False,18,13,False,False,True
XwY1DCm7,207,19,2024-10-07T15:07:42.753967,50,False,16,15,True,False,False
