quizId,userId,courseId,enrollmentId,totalScore,obtainedScore,date
dR6Sv8Id,81,11,T7sWFKGb,100,19,2024-10-07
tpFiTutm,19,3,PfQPP4IF,100,52,2024-10-07
xwGVYgGI,16,2,V8C2pgfq,100,56,2024-10-07
XA6RV0nB,202,14,DIQl6B81,100,77,2024-10-07
3eeEZGJ4,146,12,4DaYy55o,100,44,2024-10-07
oXLn9MWw,223,8,BSiRFpoW,100,55,2024-10-07
pLyr5r1H,161,20,ZHgsK3vl,100,14,2024-10-07
qis108dD,4,8,ZqoMdmk7,100,32,2024-10-07
E7zong2w,75,4,ne38kZ4T,100,95,2024-10-07
0u9AEHTH,261,3,OshsHj7T,100,43,2024-10-07
UkJRWfQ5,224,19,ZewU4zND,100,20,2024-10-07
Ywkqrb4y,223,11,ll00dNvd,100,38,2024-10-07
7Q0AcRAs,7,19,n1LewUoU,100,25,2024-10-07
GZN5ChQT,50,2,ydhAKcAP,100,88,2024-10-07
C4rJqsKe,220,6,09TdJGfz,100,7,2024-10-07
6IqR5qhw,20,3,fThWD2mz,100,83,2024-10-07
4CzBIojS,1,4,204qA5Os,100,53,2024-10-07
r8AA1Czf,267,7,Tvpj7EDK,100,35,2024-10-07
9EmI3Qcl,34,15,ejPEUs2W,100,89,2024-10-07
Q8QJSwlu,36,12,YWazWp3G,100,65,2024-10-07
l03YdG9W,37,19,xs72Bobz,100,15,2024-10-07
dafbFkm7,31,13,I82yEQbL,100,73,2024-10-07
tD6sYL29,14,4,KRDEmtTp,100,34,2024-10-07
9Ws7DPLG,219,17,KmEKyqeN,100,0,2024-10-07
ISU8sGAb,114,4,ytj8elwn,100,95,2024-10-07
3yPRYzhj,247,1,X7eRtARu,100,6,2024-10-07
g6TB46K5,205,5,tbpGmrVA,100,61,2024-10-07
aeyQvY4t,27,1,yGclHX2E,100,69,2024-10-07
ToXHZGkG,123,6,okWblb2T,100,99,2024-10-07
A8qYTGXr,237,2,ryL49rV9,100,15,2024-10-07
5W1ePnD0,290,1,kIsOC4UT,100,63,2024-10-07
JU4ioDHv,153,9,8mH8mSD9,100,36,2024-10-07
t7MVIv5Y,279,5,84LNJsFc,100,92,2024-10-07
OpLSAQ0P,38,15,mg9JEeMl,100,49,2024-10-07
rB6yaYv5,89,8,MYn8OamW,100,31,2024-10-07
lrUFM1Dz,58,14,kExrW7N3,100,0,2024-10-07
FeBxBRVx,31,6,AowY6cQP,100,27,2024-10-07
C7FNCQpe,29,14,YHD3h97r,100,48,2024-10-07
zFeC8vbB,131,16,dTWToWpf,100,31,2024-10-07
E9WtVbGe,281,10,AZKQ48Eu,100,36,2024-10-07
pBZFIbkH,233,15,RbvsvgJP,100,36,2024-10-07
rk22AwYp,172,1,x7gvj6rg,100,33,2024-10-07
dARGF4OP,23,8,58ycoW92,100,58,2024-10-07
TCbGXuaM,68,6,hPc8E6Em,100,100,2024-10-07
02OzAbNO,17,10,wbxyzkwy,100,7,2024-10-07
QUTvza6I,287,9,C0nrwBnN,100,66,2024-10-07
f40JaFaA,126,10,G6wvsQg3,100,100,2024-10-07
NMYUMeEU,82,9,iCf9r6C4,100,38,2024-10-07
bBFtnMPj,236,16,aCMO9ghx,100,37,2024-10-07
XSB5aPsN,219,16,R4i2Mycy,100,35,2024-10-07
fd2JdhZc,283,2,Gv8xUd0O,100,64,2024-10-07
B7pyz9Vr,17,7,qM1S7fSQ,100,71,2024-10-07
OQ2kwKJT,126,15,pWW300YO,100,93,2024-10-07
VWoldKFw,248,2,nXRtvRav,100,27,2024-10-07
M48eZ4To,191,15,ODV0Fg1C,100,49,2024-10-07
Y5Kp0kOa,203,14,cGSwmt9N,100,41,2024-10-07
oV69GS8s,115,5,lR3cJvtp,100,42,2024-10-07
EgQUEdJI,154,10,NBUB7mL8,100,56,2024-10-07
Lok6msWn,57,14,PlJycJ53,100,17,2024-10-07
I7vtMtor,98,6,2xBhto9o,100,97,2024-10-07
hmgTpurh,208,6,AiQacPSa,100,7,2024-10-07
WAu8yXtl,42,12,WDUkDcu7,100,82,2024-10-07
dijx4dXg,163,15,msV816JH,100,4,2024-10-07
ngiThXNX,2,7,IkHYIkcG,100,75,2024-10-07
FMS3Mt3N,216,10,5cARG1TU,100,3,2024-10-07
mHAReuvv,195,9,EgsLcXrt,100,94,2024-10-07
kTooydDE,158,19,WJWfLuR1,100,79,2024-10-07
nEpO46CI,234,13,wYwv0z2D,100,74,2024-10-07
hktATAyg,2,3,AQ7FHMRq,100,79,2024-10-07
v41amG5G,244,20,bUgimoUx,100,98,2024-10-07
zZlmbzN5,247,9,9LLMPkKu,100,52,2024-10-07
Ypzbqn8g,245,2,Htft5nnP,100,34,2024-10-07
zY0I2xUr,24,20,vRsS59k6,100,97,2024-10-07
IpiVfoPc,288,4,nFUBWFPQ,100,77,2024-10-07
bH7b7dkE,214,18,Fegx2CjS,100,38,2024-10-07
oByIVnbL,123,12,N76nh0et,100,75,2024-10-07
AY8YEiCM,169,8,nfp7LpUK,100,26,2024-10-07
QAWOQZV8,232,9,x5OSXHXR,100,46,2024-10-07
DMLxAHID,226,2,z8f4x7wB,100,42,2024-10-07
z7qBqqIf,282,8,2GurdSEv,100,3,2024-10-07
YS4aDlDD,255,1,ZOFF8MoL,100,81,2024-10-07
SyaZk91r,275,8,DBaZtd97,100,26,2024-10-07
i4KIdl0G,159,10,ZTlSYFmX,100,22,2024-10-07
bGHGfcP1,204,2,sjSWcmxH,100,62,2024-10-07
QizrbiSJ,68,17,X3weZCV5,100,0,2024-10-07
BfMk3Cwg,292,4,TIvSWrfQ,100,41,2024-10-07
e9yuXtC2,249,6,Ylf5gxhT,100,52,2024-10-07
sUFpJfiS,107,3,nePShNrB,100,14,2024-10-07
6HHqz2G6,249,4,bDvUqbm3,100,94,2024-10-07
TW5OVJGA,6,6,yLRGe3ra,100,78,2024-10-07
E37dvuuB,63,16,NI1sun5j,100,33,2024-10-07
pmX7bTDQ,123,15,4G26ovNw,100,15,2024-10-07
u41lHvy3,229,7,RFZjTDXB,100,98,2024-10-07
JE1AjhHK,36,16,VoEmbIAA,100,43,2024-10-07
7cr6Nw1D,262,11,RT0cdeh8,100,13,2024-10-07
vDWEfuLK,163,17,f7kJCvE4,100,46,2024-10-07
D9NS4Hm8,243,7,fg0CX7bB,100,55,2024-10-07
hJO1g4HF,223,16,tZSn94NB,100,64,2024-10-07
lLv2RlzB,257,16,qQvLmLEz,100,6,2024-10-07
G6PQId4p,38,6,q0EVRczB,100,65,2024-10-07
XWOzd7vG,76,13,36jtLjQG,100,56,2024-10-07
gauHFbld,213,6,i4L8PHas,100,24,2024-10-07
snj63Sr2,57,12,0ekjjkTs,100,1,2024-10-07
tkWqT04C,269,5,05ym5lno,100,100,2024-10-07
EIBqrLxK,265,7,56osO31v,100,15,2024-10-07
OOWa6Dbo,268,1,S7bWXc2L,100,82,2024-10-07
maCRtHKk,197,6,lw2oPq6F,100,83,2024-10-07
sbTtXSQb,106,8,lRCJ1wtK,100,18,2024-10-07
oWxAZ8bC,177,19,dzBbjdpu,100,43,2024-10-07
OUqU82UF,26,20,RzodmKJK,100,46,2024-10-07
TYVHRZpm,141,3,eoUn4nCn,100,93,2024-10-07
Wm0iZ582,196,11,Jg5IhGk2,100,12,2024-10-07
1ooccg3X,63,4,kytOm9LR,100,40,2024-10-07
csxz04tH,72,4,ud5ncCca,100,90,2024-10-07
YIiz4MSi,184,16,xUFFPOBs,100,47,2024-10-07
d5ljJwvy,60,8,AHIhZsIE,100,0,2024-10-07
xVRq9xIu,214,11,A2vBbd7r,100,21,2024-10-07
AghY66tG,271,12,LTlUuIxk,100,84,2024-10-07
t8ZqIRCo,149,7,rdPZPlFF,100,89,2024-10-07
aNLQJ6Ty,33,19,GCNPXdvr,100,85,2024-10-07
2CVub7Rf,77,9,1MtYeVPY,100,90,2024-10-07
89hRUWvf,37,20,1Co0168z,100,48,2024-10-07
DQnH0obr,295,18,7fSPOoZr,100,13,2024-10-07
hz0xFFPI,191,8,fzNjeZ3c,100,59,2024-10-07
ksVHg2Ae,228,5,awNlSeP1,100,5,2024-10-07
9yiSOPK1,203,10,GkpoZ0TO,100,76,2024-10-07
BCtAPdRz,94,5,MAVOrRkY,100,20,2024-10-07
2Fze3J2i,148,4,8uh4KIrE,100,95,2024-10-07
Lp9HQJ7a,131,5,9lSsIqo8,100,25,2024-10-07
17NGY2eg,267,14,WtHThvX9,100,0,2024-10-07
1oBwuBnk,266,10,VUR0nFcB,100,22,2024-10-07
1UqBvypj,129,1,5aA8GTR9,100,11,2024-10-07
4ccmbATU,230,9,eGKWn1Sv,100,25,2024-10-07
GNXkKOjD,80,8,QbxcBxdi,100,33,2024-10-07
0JgZt82A,169,18,25BWQ0yt,100,35,2024-10-07
tduAh5ns,56,4,xUAwwqnG,100,93,2024-10-07
7NdarRpv,192,16,PcmmSzLb,100,19,2024-10-07
k3QMl1pM,158,4,hBnbjaCG,100,78,2024-10-07
5YDMT2IG,75,7,xoRyS4Mt,100,93,2024-10-07
RtRzbdHr,196,2,obKANvV3,100,15,2024-10-07
JgAikXpe,210,16,8TEkLIwd,100,34,2024-10-07
wHFIsDtL,123,7,k62Nor9t,100,11,2024-10-07
mGiCxe2J,6,4,pXcKDNFg,100,68,2024-10-07
ZXhmpNWb,262,10,XA4UBjdj,100,8,2024-10-07
3IeFncdt,163,3,f8gUoapy,100,10,2024-10-07
MoDWPbph,108,17,RbdjCiIH,100,58,2024-10-07
4ZLuVynb,204,8,WeWo0vpE,100,53,2024-10-07
ATEaIa9X,80,9,pOAVOkE6,100,24,2024-10-07
lmLPCLVa,181,7,Ffx2i5f9,100,98,2024-10-07
0sYJWGCx,50,10,7LOTnadF,100,56,2024-10-07
abDQfxGr,63,9,dSjxWBV2,100,91,2024-10-07
jcXrNkZZ,32,5,OqtbmKIL,100,2,2024-10-07
2lTF2hmp,91,6,2WQdvjpR,100,97,2024-10-07
AJutNp7A,232,13,f3IYAyu9,100,37,2024-10-07
n6sBWg46,12,6,EKTtneX8,100,79,2024-10-07
0ZY1gKTR,266,1,qNyl4G5B,100,14,2024-10-07
CGATktO5,258,7,zOBelwX0,100,100,2024-10-07
nJGs2Sb1,8,14,q5f1q96J,100,5,2024-10-07
XCxJkwHU,293,13,QtzrQK1d,100,69,2024-10-07
A6VVuzLh,146,14,5OKsvFj1,100,94,2024-10-07
7itEQy3c,193,7,U8xwTDy6,100,62,2024-10-07
mVmrS3q8,257,19,hMKIWDI4,100,83,2024-10-07
EbNZ5Fpn,292,16,K1Ak2x6q,100,10,2024-10-07
xXad48SS,234,16,lmhqVgZF,100,66,2024-10-07
T2Bl6g7o,24,3,EZjMZ6SZ,100,85,2024-10-07
56FMSTAi,193,3,UrzCBwft,100,88,2024-10-07
LbiUJtEL,296,13,AWe56TCF,100,69,2024-10-07
0fituA6t,113,3,IsOvTfaJ,100,100,2024-10-07
6krOV4SM,27,5,eK5bcM8l,100,93,2024-10-07
NEQE0xjI,194,3,0MGEyJxD,100,71,2024-10-07
4T3OV9RM,130,14,YSz70E5X,100,73,2024-10-07
zX5NoXvo,101,18,TURJqmAO,100,20,2024-10-07
5E0u1Ttk,271,15,RFyJTijb,100,69,2024-10-07
sF8zahav,64,16,bn448mEz,100,18,2024-10-07
W6qYAu6K,129,8,KloHOQUO,100,83,2024-10-07
mr5zLclv,275,1,EbxcEd1g,100,11,2024-10-07
1TvXw7yI,194,14,dEq36WXP,100,6,2024-10-07
B0HGI4m2,199,15,Sj8XJ4eI,100,27,2024-10-07
FW2ISmvH,210,14,M4wtSVqN,100,70,2024-10-07
16HSNpKg,38,20,gBS31wPH,100,69,2024-10-07
NSEc10da,250,9,xeiTv7QA,100,82,2024-10-07
iKJToMD2,185,12,TW8p0OEF,100,24,2024-10-07
8qSk8Kzt,194,15,HYyrET9O,100,26,2024-10-07
BaZE1EP8,74,17,wOJUNJFs,100,41,2024-10-07
xZzw0UnD,103,20,cNVphGPv,100,97,2024-10-07
Pz8vcruE,247,15,ZOzkIhk6,100,84,2024-10-07
DFbBOmdZ,176,13,jMAHijVj,100,42,2024-10-07
DnIfOORn,7,8,zKy6ZXwI,100,19,2024-10-07
N5D5gI65,66,2,gMZ4ltDM,100,0,2024-10-07
L6gqPhhd,215,11,a4Ypd4sv,100,90,2024-10-07
hNU3visE,165,11,vwVp8k7H,100,93,2024-10-07
pQRqLB9w,195,3,IWmGPwOA,100,54,2024-10-07
mbGX6oJf,287,18,qXtsQOmW,100,85,2024-10-07
pHMvkIJJ,129,7,BMIKSZ3m,100,82,2024-10-07
0zeIb5G1,185,11,oJjNBQMw,100,7,2024-10-07
iWmU97eQ,161,4,ZRt8ChpP,100,36,2024-10-07
8xP83yXd,46,17,ol11yOIe,100,49,2024-10-07
MAOhvFuY,33,8,hhlFnU4W,100,47,2024-10-07
KSAcuf60,254,18,O3y1sefp,100,62,2024-10-07
HZHMibW2,273,18,HErPKaig,100,54,2024-10-07
u70TAwXl,64,17,F951kmMS,100,34,2024-10-07
ZDfUe6PH,99,18,a134eGP2,100,60,2024-10-07
iLWQHuC8,288,15,qICLoWYh,100,90,2024-10-07
e1uierCR,81,12,R0oFaVWo,100,71,2024-10-07
aIuz7Hdk,231,18,cRXQsTz5,100,74,2024-10-07
R1l0e9Xt,54,6,xJv5RzNc,100,93,2024-10-07
d7PVK6Z1,200,6,S50bJQPI,100,3,2024-10-07
UxQQnA8s,233,20,81ay7Qmq,100,86,2024-10-07
11rc9r53,134,20,Nndjjpkf,100,88,2024-10-07
GnjjyzFI,217,2,HhdiAjn6,100,62,2024-10-07
ow2KRFYw,224,9,5eelDyE5,100,25,2024-10-07
PHoQgvDM,295,12,CaQ9053S,100,48,2024-10-07
jujU1ESu,282,15,Gql4vEW5,100,36,2024-10-07
MaWa9KpO,69,1,Ea4rKNus,100,90,2024-10-07
KHkU4smS,209,10,R6LOjJ0o,100,15,2024-10-07
ydIbEEON,8,17,HobFXFTg,100,55,2024-10-07
x25OFYcP,194,12,WQhAiknx,100,39,2024-10-07
jBfN4ksl,116,3,Mycc3dgM,100,66,2024-10-07
KsU92j3J,70,17,fR5WetOj,100,93,2024-10-07
sSc4TGz6,256,13,cvkzdI3p,100,4,2024-10-07
zV4VUE5A,277,9,htXf8XiH,100,81,2024-10-07
NfxI8VtI,178,12,MAIZk7cn,100,27,2024-10-07
FnwxIz1g,39,4,E6AGO2IP,100,9,2024-10-07
M49LRXLx,217,19,EYFxEWtd,100,61,2024-10-07
gbLlpcPd,229,4,S9wYG79u,100,71,2024-10-07
AOiti6Ma,141,8,eSQ6mwcI,100,1,2024-10-07
ydDdbAss,150,18,tITFl6Ew,100,82,2024-10-07
nkBaVSK6,197,1,PcU5sCeM,100,65,2024-10-07
NBPxv4gX,286,7,YDEbDOFZ,100,42,2024-10-07
OOOolJ7E,74,4,mAVOxtiL,100,76,2024-10-07
PCTMxojH,258,18,NOIXAtTQ,100,95,2024-10-07
NlanxQNC,22,8,tlQBWWtw,100,33,2024-10-07
S3TEqvQm,279,17,6Ru09pLc,100,10,2024-10-07
F98snD5x,244,14,dXwQI9Zr,100,81,2024-10-07
2fWUPMSo,68,20,nOeYurP9,100,47,2024-10-07
eoACBUXI,40,12,trGOB4EU,100,66,2024-10-07
ntMcCwGk,154,5,oQYbf61f,100,6,2024-10-07
7frlXSIT,283,7,txAXh6dL,100,14,2024-10-07
4kHBUsfB,32,19,p9GWnvPq,100,67,2024-10-07
AHkzPloi,280,9,JYwj8eQd,100,38,2024-10-07
KVTVwy4d,85,19,A18rC6Gx,100,61,2024-10-07
6nhnSsjA,220,19,BWzOkySB,100,81,2024-10-07
VZQOP3Ni,277,11,ESNy8QTn,100,0,2024-10-07
7ofAHIn4,133,15,wCxgEBaV,100,75,2024-10-07
zRBHSjcR,129,11,WSNnRmX8,100,26,2024-10-07
BvDjkRJX,95,20,Yn20pATW,100,37,2024-10-07
3jAjpBEp,212,17,fgCYVNVP,100,74,2024-10-07
FKfVmJ96,112,15,0AGcgQql,100,40,2024-10-07
82UZcfOL,5,20,RWdAaqF9,100,34,2024-10-07
UfxMzuiF,213,7,cFRS3wlH,100,54,2024-10-07
awTX3wj3,3,11,2W5Xq8r9,100,66,2024-10-07
5JlRGd5X,16,13,JB3mynqH,100,68,2024-10-07
SulGo1Xu,54,11,obeNcJ1R,100,17,2024-10-07
lu01ajNa,38,7,MytHqGw5,100,71,2024-10-07
hcI9eS2L,260,10,i3CYpuQ5,100,87,2024-10-07
wlNJijfK,220,18,JyXV2TG0,100,53,2024-10-07
Jmi0dm2q,285,8,0oDmsiiQ,100,75,2024-10-07
MIYZBDxy,98,15,aSSkFQvX,100,16,2024-10-07
BKaUlZQi,195,20,iRBL5SBZ,100,58,2024-10-07
5ynIGhd4,78,5,NLlpNcqP,100,14,2024-10-07
VtwMzB1g,219,18,6S14pTYa,100,74,2024-10-07
33UZOoAp,206,8,um28GCm1,100,100,2024-10-07
wn3kbtFJ,258,6,5fQigx8N,100,24,2024-10-07
vccltiom,238,9,VmSA1jkD,100,41,2024-10-07
8uq05ASb,132,19,bSfcVzmh,100,5,2024-10-07
utmn6e9M,250,13,WBVZPj71,100,84,2024-10-07
GyLC29ov,241,3,xgL3HRGw,100,76,2024-10-07
Y6dK4msg,221,2,BSNnHXqZ,100,74,2024-10-07
E4g0Rlro,199,13,7Abi1udK,100,0,2024-10-07
9zJqOFkA,94,2,RyJK2dLJ,100,84,2024-10-07
qs55wIQF,229,11,lzSQNhUr,100,68,2024-10-07
Mx2mMbUw,297,5,wRUVdJaa,100,40,2024-10-07
3iqYtP3M,159,12,l7No8ynA,100,61,2024-10-07
hdASAAPi,196,14,MQ3V9jcu,100,8,2024-10-07
VPC24N5n,11,8,5cC99WmS,100,6,2024-10-07
D2a2b4gM,151,2,tuYfaZGT,100,1,2024-10-07
DBvLfSRj,228,8,TbyL0ikl,100,71,2024-10-07
HA56noFn,198,1,ZijcrgED,100,91,2024-10-07
svQBWy92,126,2,JvTJ96x2,100,10,2024-10-07
krXNSHy0,78,3,gBq5zmDb,100,20,2024-10-07
p6BwjLwz,108,14,JjoYRYtr,100,24,2024-10-07
nOaaLzsW,209,17,tiBISMGT,100,46,2024-10-07
dmrIO0DI,66,3,N7h6uZ5d,100,47,2024-10-07
v84aGgbI,251,20,yZQxSEcZ,100,7,2024-10-07
g0YxuzBp,6,14,1CyRt9HK,100,62,2024-10-07
oc7sAYl6,73,6,Y6ABba2u,100,49,2024-10-07
qbMbuMMR,189,11,IiF4rk2c,100,17,2024-10-07
xnJAHRMn,228,2,ygffc8Xh,100,57,2024-10-07
ohCLgKeZ,195,7,NyzSJ6oL,100,73,2024-10-07
OHKGyT34,199,9,uuS6IzGS,100,22,2024-10-07
Nk3hZwjQ,193,2,hvUpplyf,100,78,2024-10-07
OFI7gmlP,18,2,uvDgVJwS,100,87,2024-10-07
oLjH9fnw,111,1,UWPcYDIk,100,41,2024-10-07
WqHJKPjt,187,15,O4rReprB,100,22,2024-10-07
5qE5Afsf,38,5,c4Ht5VZK,100,68,2024-10-07
8YzAWCtu,119,5,5kSVUBWG,100,85,2024-10-07
cv4iU5FY,17,14,BOZzheAV,100,24,2024-10-07
U0l0oBz8,74,13,aWEUpEjb,100,72,2024-10-07
09JSXi0o,172,7,os2fgTrd,100,69,2024-10-07
Viq2WFOH,241,5,u5my7mzb,100,15,2024-10-07
pC6wwzdl,192,19,1ysvBmX1,100,97,2024-10-07
oeBrYk2f,103,6,NK1aiPDN,100,9,2024-10-07
EdxkvILe,129,9,aNqT39Rr,100,89,2024-10-07
z9ZzKcXc,6,9,SaW7rZgP,100,98,2024-10-07
jlEpL0mc,95,1,ZZC4ZT27,100,28,2024-10-07
HSDm2hOQ,200,9,GMXpvvEA,100,25,2024-10-07
3n4wfQNO,87,14,YRqt760s,100,39,2024-10-07
37ywgccP,205,17,nGW4KVQ1,100,39,2024-10-07
A1CKi8l7,171,5,sFxpl2p1,100,36,2024-10-07
PIYfiBUx,160,13,RznHERTs,100,96,2024-10-07
jJFnhUCB,60,17,DhoFMHfq,100,73,2024-10-07
BOD9iFFx,283,14,7oNrBQNm,100,13,2024-10-07
uRjzr7U0,62,15,lSuYimgu,100,48,2024-10-07
VJx6DcBP,34,19,dCea7mV9,100,77,2024-10-07
DKvoC9dH,80,14,luqU6XVb,100,89,2024-10-07
KjlrSI6h,198,18,0bzSHYvo,100,63,2024-10-07
vCDf2sAM,43,9,ikDxIMGE,100,86,2024-10-07
FLjKQ7Bw,132,3,Qlj3xo91,100,7,2024-10-07
E9atqvZC,176,3,CTuqlg0r,100,72,2024-10-07
AiDjVvmP,238,8,TJ98c0LN,100,93,2024-10-07
1Obpj9Oe,106,20,M6VfknST,100,17,2024-10-07
bvj6SJQU,270,6,G3XLNsuB,100,7,2024-10-07
zzVtEzmt,36,7,HsAOsnaB,100,94,2024-10-07
XAtfr9P2,1,2,xlKeAz3f,100,20,2024-10-07
vUkwoxMq,108,18,slDT7CqQ,100,30,2024-10-07
u1cMWQlo,123,3,l4wvRxzl,100,0,2024-10-07
ByMkYhJY,152,9,d8Vlt9xE,100,54,2024-10-07
RAoqwfzY,36,13,WLhhA5D0,100,72,2024-10-07
EvjyTj06,189,10,UjKrC946,100,91,2024-10-07
Q2wJsKby,227,13,TXEx2W9r,100,54,2024-10-07
GDAtSzPx,191,17,QQJVbbeb,100,14,2024-10-07
TZ62dFwr,167,9,ItcouGkV,100,7,2024-10-07
szoMW0o2,236,17,8pN09y7Z,100,61,2024-10-07
r0V7wfLo,231,15,Dv0vw1v3,100,79,2024-10-07
LjaTDLeO,172,14,uQWoAbbe,100,96,2024-10-07
eej5jy9h,179,1,b7O4IwC3,100,10,2024-10-07
FCfR5DL0,49,19,iiVTSrFt,100,9,2024-10-07
ag6H5NuY,167,2,eW3aGb8X,100,97,2024-10-07
ubqmgdc6,264,10,JLpi7aYY,100,85,2024-10-07
SdPCYQzF,149,15,38yYIsjv,100,42,2024-10-07
LkeWyynI,18,15,xpz0Aak1,100,39,2024-10-07
wKGIw7gJ,130,7,0uJBRiuT,100,11,2024-10-07
6xQgW1pc,223,13,SpNi7mQ1,100,73,2024-10-07
l0wBfHg3,145,11,x81sGLSO,100,88,2024-10-07
sbLmRfBh,270,2,tv0zQPFD,100,69,2024-10-07
Athq2nVs,14,19,vGztcGHK,100,12,2024-10-07
66ly3GvV,86,17,7sfRGTcf,100,36,2024-10-07
wJ2ga4H2,43,8,12jpr9RY,100,4,2024-10-07
IdUbODAN,118,9,5VcM8BEM,100,92,2024-10-07
K7rv42Wk,239,9,x3l3uMCt,100,44,2024-10-07
afUN99ZJ,253,2,SmSPO2Y6,100,58,2024-10-07
0EEHfLmj,15,11,qPBVi78t,100,92,2024-10-07
n20ErHtO,89,18,IswnLapv,100,76,2024-10-07
14pQu8Tm,91,3,1wNRxzxP,100,11,2024-10-07
ZPeuuES5,296,5,gD094IAx,100,99,2024-10-07
yW915Atf,188,9,5ZigCGfK,100,13,2024-10-07
iRqqieP7,203,4,K4U7qjcH,100,29,2024-10-07
BsqHOgtH,71,8,ptSJtzrq,100,37,2024-10-07
NJLmPXMA,119,6,6pkeN4ME,100,34,2024-10-07
6ne6wbwm,162,1,vOlCHvlg,100,79,2024-10-07
vU4NqYJi,200,4,WpSTYNw6,100,15,2024-10-07
Xw1fpoFM,136,15,vukvvkqu,100,67,2024-10-07
ktm3USSW,106,4,MfJb7SjK,100,68,2024-10-07
8dO3Gzgi,45,2,d7wPvJAY,100,51,2024-10-07
jad2MeS7,106,5,tEKhqKRl,100,43,2024-10-07
kT1K9LEs,297,1,VawD37V1,100,14,2024-10-07
hiFDjrZP,272,18,k2dqTfZn,100,73,2024-10-07
7IIjCdsX,185,9,B6FoyDa6,100,85,2024-10-07
vzFLYBr9,182,6,gLUzl2mQ,100,63,2024-10-07
SRCVGKWB,104,5,d8v3nmd0,100,23,2024-10-07
KgENyOPh,265,16,N3c6gYRG,100,51,2024-10-07
Skygg1O8,102,3,8s4Ri4Hj,100,13,2024-10-07
OdFIwoSB,134,6,SERD4lnk,100,43,2024-10-07
hP9NQRMq,223,2,zxga1Jl6,100,27,2024-10-07
D0CKUn8b,248,17,x3fD8Dp3,100,91,2024-10-07
qQ1eOadW,83,20,gCZr9qyY,100,0,2024-10-07
cNFnxa4p,231,12,Di3SpeI0,100,65,2024-10-07
vvOcA5Eu,96,2,puSB41zU,100,59,2024-10-07
wGoKq9SI,56,16,iKnqiaZ8,100,34,2024-10-07
e2NuzXX8,83,1,0P0qSFSM,100,90,2024-10-07
vT8VV5Ni,247,5,7iud9eMe,100,79,2024-10-07
IdfO4zXh,184,7,fDVW0ma6,100,32,2024-10-07
eDWLc9NK,101,5,WgISvE6A,100,15,2024-10-07
8taar4yE,17,9,Hh4b1K5N,100,74,2024-10-07
Sh7d3YOS,33,16,ikEWU69i,100,90,2024-10-07
WQVXgVpp,188,17,fIF65pTK,100,12,2024-10-07
OAh3G4TG,62,2,MNhbZ7Or,100,14,2024-10-07
vQXAul5W,206,4,9rH7YZRU,100,70,2024-10-07
hQZVsQm6,25,6,LthxBvKr,100,68,2024-10-07
5AePljaL,186,3,PUXTdEbZ,100,48,2024-10-07
Xdi2uYZ7,285,16,h36gtTmb,100,21,2024-10-07
gMYMMpIS,146,6,w7ZiXHS6,100,36,2024-10-07
clzGwicf,236,2,SKvYtx73,100,72,2024-10-07
WPlC4HTD,111,5,ykc6ESTt,100,68,2024-10-07
pd7Ozvsj,149,20,s9TCPe2E,100,83,2024-10-07
JgIT1QLE,215,6,zjx82Jkj,100,54,2024-10-07
qj0Pu5di,24,7,OeAG9DK8,100,13,2024-10-07
06kOFS83,200,20,ERH4cjS7,100,98,2024-10-07
LoOy7ypu,188,20,mdxRFoIF,100,11,2024-10-07
H6hSo6Qw,242,19,VjpEalSY,100,76,2024-10-07
IvTEGzOj,203,5,PABM5F0L,100,86,2024-10-07
MLtoaOvU,242,10,I9jqBxxm,100,51,2024-10-07
c9d0ywoG,270,14,5PQz2Udc,100,56,2024-10-07
uZ9MBfGh,179,15,g6xNuCnF,100,40,2024-10-07
AvrHF7s1,200,5,ntgJNB0v,100,50,2024-10-07
l2tP0XY0,282,17,qyPfJh4a,100,94,2024-10-07
VVnUgk5l,7,4,nt5fcdRC,100,80,2024-10-07
RZ6tKUS3,119,11,gQzc2Ddo,100,87,2024-10-07
Vv8DOMbd,206,9,4qvPFZru,100,55,2024-10-07
ODvZTcv8,12,9,4A75QOrf,100,43,2024-10-07
VY1Xjpnd,158,14,CwfBjx5E,100,92,2024-10-07
9SKbgL81,171,14,lsknPH4t,100,55,2024-10-07
btcmEAGC,26,7,bjdLdwQ2,100,86,2024-10-07
feg7tYAf,241,2,ONgCZhup,100,80,2024-10-07
sly8cVLz,233,16,l4Re5iIY,100,43,2024-10-07
64we8aQs,126,14,9mYo6LUZ,100,57,2024-10-07
cr9riwuR,30,5,FRe57oYe,100,40,2024-10-07
SoqoQHN8,24,8,XUHX7f5z,100,13,2024-10-07
nwkpHSbD,104,18,zqXDRIb1,100,64,2024-10-07
gGZ2fLoU,290,19,EhGEL7Dx,100,91,2024-10-07
7kgPSuo6,295,9,ochgfjSs,100,19,2024-10-07
VCrpGb3s,260,15,zMrc9g13,100,69,2024-10-07
2hVue1QL,244,1,SFwAWIWZ,100,63,2024-10-07
en4nPENs,88,20,YnVcayB2,100,55,2024-10-07
IDQzsupJ,168,4,TCyKL0EB,100,33,2024-10-07
CQKr9jHj,124,18,zqb2NTxI,100,36,2024-10-07
WHesCpQY,124,11,OIZtU1vs,100,21,2024-10-07
CRdTu338,55,16,2GK9LThY,100,92,2024-10-07
760wqRNZ,59,10,MCaQp9na,100,84,2024-10-07
