feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
BST9rBst,6,130,XWw5rxvG,3,2,3,Could be better.,2024-10-07
9vkbUVzs,11,47,9UsSVkQ6,3,3,5,Great course!,2024-10-07
fYAAZZ9j,14,54,rkAevO17,1,2,2,Very informative.,2024-10-07
5d25Pxv4,1,189,2rMwDgZ2,2,4,4,Could be better.,2024-10-07
wZgHU28m,10,261,Fd8J1aNJ,1,3,5,Great course!,2024-10-07
6ketslfE,20,116,0PXfEQsY,2,4,2,Very informative.,2024-10-07
q7ZsoYQ6,17,10,eaIDz7XX,4,4,1,Could be better.,2024-10-07
36ky4FFU,18,121,odb9d2Rj,5,2,1,Could be better.,2024-10-07
KIap9w4p,8,75,XDmLFtR9,4,2,4,Could be better.,2024-10-07
ASf4pUUq,6,255,2yts04HO,5,2,2,Very informative.,2024-10-07
JH3kQ8y3,6,298,K1rXvnQZ,1,1,2,Very informative.,2024-10-07
XQvbAGKN,7,291,ydsW5fFM,4,4,2,Great course!,2024-10-07
qdftaWGL,12,117,AJx6VdeN,5,2,3,Could be better.,2024-10-07
tAGhvku2,13,244,ntPUBMwz,3,2,1,Could be better.,2024-10-07
KEDmmdMI,9,160,74szMPC2,3,1,4,Great course!,2024-10-07
9ay7TEr7,10,233,0lK8BEOa,3,5,1,Very informative.,2024-10-07
X4Zamn4H,10,221,VH6U53EO,1,1,5,Great course!,2024-10-07
GQwHepQM,7,175,AQOMcJjE,4,4,5,Very informative.,2024-10-07
wNoaXvHc,3,295,KR3dzqnP,3,2,1,Great course!,2024-10-07
31ea3zVT,10,244,1CxNpDgW,5,4,5,Very informative.,2024-10-07
gAAu9xva,17,242,BmPNJUti,5,5,1,Great course!,2024-10-07
TX7laFKb,16,240,TRlma3uH,2,5,4,Great course!,2024-10-07
ATzrGInN,9,176,j3e5cnye,2,1,4,Could be better.,2024-10-07
Tl5mox1N,7,191,v1dS8q2y,2,1,4,Great course!,2024-10-07
c7ErIXCf,18,194,5qh133vX,3,2,4,Could be better.,2024-10-07
Aoiz6eLv,11,92,alww0Xjz,5,1,5,Great course!,2024-10-07
MLffWrjz,4,251,jirtgvtk,4,1,5,Very informative.,2024-10-07
gj6KEqPY,18,123,w5RRv1Gf,1,1,1,Could be better.,2024-10-07
Ek7JcrrO,7,109,R1nrBDfF,4,5,2,Very informative.,2024-10-07
d4s71K8t,7,6,DhJn8rz7,5,2,5,Very informative.,2024-10-07
FvcNtR8j,2,77,A1WSGHRj,3,4,5,Great course!,2024-10-07
m1JloLZa,9,21,BDsoHera,2,4,5,Great course!,2024-10-07
8BIwrFh5,8,125,aFJXwZLB,4,4,1,Could be better.,2024-10-07
cTmcbNxK,19,109,GfLEeSzo,1,1,5,Great course!,2024-10-07
uyvGYibd,3,199,IsoqxJiJ,2,4,2,Could be better.,2024-10-07
k3mIlcpO,8,37,VAP4Pgp9,2,3,2,Very informative.,2024-10-07
0KZeaY8j,1,114,n8omSfKb,4,5,3,Very informative.,2024-10-07
XP34S81f,12,167,0dvjLnaA,5,5,2,Very informative.,2024-10-07
3FK8RgWs,1,61,GKMWktRQ,3,4,2,Great course!,2024-10-07
JAEUX24t,15,7,2XBnJeat,2,2,5,Very informative.,2024-10-07
f2UkSJSh,9,35,KyXsRkvY,5,5,5,Very informative.,2024-10-07
eluNXzdO,5,48,JAmyxc1c,5,1,2,Very informative.,2024-10-07
CzhDTWqZ,3,246,5OIU1j4U,4,4,2,Could be better.,2024-10-07
I2TNEA3N,3,284,MPZGwgGx,3,2,4,Great course!,2024-10-07
zyvROMcH,13,185,yCoJBwIp,1,3,4,Very informative.,2024-10-07
GEUeYnC8,11,272,aIAT7tXc,1,3,4,Could be better.,2024-10-07
BJveseHP,5,9,4HCJiymL,2,4,4,Very informative.,2024-10-07
2G372TG1,4,224,dIvFB4X2,4,1,3,Could be better.,2024-10-07
vD9hZuh2,14,269,jw5vACkS,3,2,1,Could be better.,2024-10-07
BSbu10oh,19,164,GaSsPp0U,1,3,2,Could be better.,2024-10-07
ZM1y9moW,8,283,5JlyJTPP,3,4,5,Could be better.,2024-10-07
80Me5LjM,1,43,Ba9mL5Kw,2,4,3,Could be better.,2024-10-07
Q739Ss8s,13,261,88BcijTb,3,1,5,Great course!,2024-10-07
83k63nV9,2,125,8zEahUVR,2,1,3,Great course!,2024-10-07
93Q5BbAx,4,239,jeQYNqHx,5,5,2,Great course!,2024-10-07
5z4VMZ9P,20,271,PPFy8A4s,3,5,4,Great course!,2024-10-07
BY3kPvQb,14,237,VxUNpCMn,3,3,3,Very informative.,2024-10-07
s0PuQ6qn,6,135,LzS15xRJ,1,4,2,Could be better.,2024-10-07
7kLaWcd5,14,94,SZYCUC6h,4,5,1,Could be better.,2024-10-07
Vbjgj3au,19,124,lojNDOh4,5,4,3,Great course!,2024-10-07
XXLYIJFi,6,22,5FVQ0LCv,3,4,2,Great course!,2024-10-07
zgszvE7s,14,12,NIPswWW9,3,3,3,Very informative.,2024-10-07
wAIgxw2b,7,168,nsSd8i85,1,4,2,Great course!,2024-10-07
ispxf4sS,4,214,nXhEmcm8,5,4,5,Great course!,2024-10-07
PL6PhCjl,16,102,0Ns2ljMx,4,1,1,Could be better.,2024-10-07
cPr9cNxA,20,194,M8okvznP,5,5,4,Could be better.,2024-10-07
ogAB0Hvi,18,209,Fr4LlKwU,1,5,5,Great course!,2024-10-07
QGYL4CqY,11,80,3Xu0wxcb,5,4,5,Very informative.,2024-10-07
2UFlYpnI,17,56,kXcExqyn,3,1,4,Very informative.,2024-10-07
Z98gHoIK,12,138,yi8REDJS,1,2,5,Very informative.,2024-10-07
W9KWlB5V,12,125,H1wtxhO2,4,3,3,Very informative.,2024-10-07
BAq1jko2,7,214,Q5aASVZ3,1,2,3,Very informative.,2024-10-07
J9XU6xka,11,123,4MBaZ5TI,3,5,1,Could be better.,2024-10-07
oPao64Ok,12,205,pRETdHW9,3,3,3,Very informative.,2024-10-07
uGmsUzTG,4,247,28py2lXD,4,3,2,Great course!,2024-10-07
S0cbz2fl,18,18,SLVPPF4x,1,4,5,Could be better.,2024-10-07
lz6lj4Ig,3,136,3aWT4AZC,4,2,4,Great course!,2024-10-07
8Mlb4mMn,17,192,lYJzVfuR,3,1,5,Could be better.,2024-10-07
Gww5DJu6,13,53,UMwCIjnr,5,1,3,Very informative.,2024-10-07
8IvRL1Cp,11,235,QjPbPejf,3,1,1,Could be better.,2024-10-07
CUXXBDmw,3,210,K9zBHIuc,4,3,4,Great course!,2024-10-07
iyhD4Dw3,19,236,mqOKjmoK,3,1,5,Could be better.,2024-10-07
ALOhW4iX,2,53,dm85QH2m,1,5,3,Could be better.,2024-10-07
6GuWs7fY,18,282,Ifopsd61,1,5,5,Great course!,2024-10-07
Ut5v82ih,12,281,PI0CnhdX,4,2,1,Very informative.,2024-10-07
7OeohqT8,7,240,7rVLtSCK,4,1,3,Great course!,2024-10-07
jgrDaHhM,1,2,7u5UvWq9,3,5,2,Could be better.,2024-10-07
cm4G5xyY,1,180,9eYyI8dX,1,5,5,Great course!,2024-10-07
9GDg0pMf,11,236,vPwh2FRk,1,5,4,Very informative.,2024-10-07
wt3blJ5a,3,292,BruyLMf1,5,5,1,Very informative.,2024-10-07
loL9Afum,17,144,oH9FPhos,1,4,1,Great course!,2024-10-07
VrGhPpqm,3,36,fQ1YDaSB,3,2,1,Great course!,2024-10-07
FVdUn4TE,4,272,ogczvzMa,4,4,2,Very informative.,2024-10-07
4jkDABR4,4,244,mcSRggmZ,4,3,4,Could be better.,2024-10-07
ufeRWoJP,11,113,FAs9N5oG,3,5,1,Very informative.,2024-10-07
5LmDtmMp,8,290,Wf9uXkZg,3,2,4,Could be better.,2024-10-07
j43pMBW2,3,279,w9gIKnr7,2,4,5,Great course!,2024-10-07
iciEU4vC,14,262,OrP4XxaH,3,2,5,Very informative.,2024-10-07
relgDWb4,10,43,r68AcR4F,1,2,4,Could be better.,2024-10-07
9av72M7C,4,242,UXDfiiFL,3,5,5,Could be better.,2024-10-07
BD31NjrB,16,232,RYfQlxP6,3,3,4,Very informative.,2024-10-07
xoS7cSQi,19,288,k41zT8oO,2,3,1,Could be better.,2024-10-07
ck2vg3St,3,83,Vi8tQx88,3,2,3,Great course!,2024-10-07
9hprdit3,11,195,gsPDDieG,5,1,4,Great course!,2024-10-07
VomWwwjp,9,265,xkIcslt3,2,2,2,Great course!,2024-10-07
uIUbg3KX,18,94,dpJ8OT1c,5,3,1,Great course!,2024-10-07
EiMXB43B,1,46,zLgtBjFI,4,3,2,Great course!,2024-10-07
Ccw0MIgR,1,50,yt9MdSGR,5,2,2,Great course!,2024-10-07
9BUe05oY,3,250,AiV3la03,4,2,5,Very informative.,2024-10-07
vlK3nn0Y,20,166,PUaXJwQO,4,5,1,Great course!,2024-10-07
48chXwMo,8,17,OL7qK3hf,3,3,3,Very informative.,2024-10-07
0WSl4Bsl,16,168,Ak0og4Ce,5,2,5,Could be better.,2024-10-07
ZwYdR4YL,16,118,kGmP0V1W,4,5,3,Very informative.,2024-10-07
KJMlVaEu,14,170,s6YsxC8e,5,5,3,Very informative.,2024-10-07
CkscF6FP,9,294,GkifrTDE,3,1,2,Very informative.,2024-10-07
qv8JElpt,2,109,irY4280P,2,5,3,Great course!,2024-10-07
dWgYhLyZ,14,26,QSbwUhce,5,4,2,Very informative.,2024-10-07
ED0vt9kf,9,184,wzQidpXD,5,3,3,Great course!,2024-10-07
UWQMqkJq,1,41,a3WhLA5b,2,5,4,Could be better.,2024-10-07
jTMJQLFz,18,207,sM1ibPON,2,2,1,Could be better.,2024-10-07
WMpkLy5i,14,133,oUa5jVOz,5,3,5,Could be better.,2024-10-07
KO0xCH8b,14,253,pCHLJR5M,4,1,3,Very informative.,2024-10-07
7mi2VoRU,2,272,eQGw7DSA,3,5,1,Great course!,2024-10-07
36RXhLyV,13,191,eoAJIUf2,1,2,1,Very informative.,2024-10-07
BSqIItUb,1,102,LVNBhst2,3,2,4,Could be better.,2024-10-07
2dQebD8T,9,161,D1S1qyLJ,3,1,4,Great course!,2024-10-07
p62T52Js,19,36,AZrcUbNd,2,4,1,Great course!,2024-10-07
wXqZo6ds,6,29,N5oGePgX,1,5,3,Could be better.,2024-10-07
n3AhlOLm,11,181,iejNakjF,4,3,1,Could be better.,2024-10-07
aBID4bEi,12,161,OgjBzRcs,3,5,5,Very informative.,2024-10-07
9bvqPolX,6,126,9VMKF4tf,4,1,2,Great course!,2024-10-07
lVm6WDww,11,221,zXYdjGFQ,5,1,5,Could be better.,2024-10-07
5rdlExCT,6,243,Ojd4kroL,2,2,1,Great course!,2024-10-07
sw2xTtAW,19,45,ZRD5erhB,5,1,4,Could be better.,2024-10-07
ipVHKj5E,18,298,fYVJ1oGZ,2,2,1,Great course!,2024-10-07
1DPMwy8Z,4,246,OyK6GdMk,3,5,4,Very informative.,2024-10-07
zF7hoiNJ,8,101,puPUvOtw,3,5,4,Great course!,2024-10-07
rk5ainBH,17,264,K2Kb9g3j,1,3,2,Could be better.,2024-10-07
CATg7caY,2,97,6zQC0K4L,5,3,3,Very informative.,2024-10-07
x3HbsMKn,16,21,WZ8SnI1z,5,3,5,Could be better.,2024-10-07
BymFa9td,5,3,SzFpmKys,5,2,3,Great course!,2024-10-07
3CyhMUAT,2,72,XUnOJpmE,1,4,2,Could be better.,2024-10-07
i6v2Rnpz,13,157,RfkzCjvn,2,1,3,Very informative.,2024-10-07
i4ctwxOV,16,239,d54eiR0c,1,3,3,Great course!,2024-10-07
oFEd9jjT,12,228,dajQL9K3,3,2,3,Very informative.,2024-10-07
rg3HJX54,4,95,bnZXB9pH,4,1,4,Great course!,2024-10-07
4L8E0hOs,1,141,wGoK3PEv,3,1,5,Could be better.,2024-10-07
YbSTuvW6,7,57,SdqQR9X2,5,5,5,Could be better.,2024-10-07
s3gVRHMq,4,61,nWvkZkU6,1,1,4,Could be better.,2024-10-07
yc4uf7fb,20,228,sNBluksi,5,2,3,Very informative.,2024-10-07
JihP9A7u,2,59,so21ugHb,1,3,5,Could be better.,2024-10-07
xC343T3M,4,124,KN8P3HUK,5,5,5,Great course!,2024-10-07
YrDaimxt,2,191,R31l5E83,4,2,4,Very informative.,2024-10-07
k3yeao9v,4,233,1sV73fuo,5,4,3,Great course!,2024-10-07
X9vLr2Kb,12,23,3hV57OQK,2,2,4,Could be better.,2024-10-07
LVtCn8rc,6,76,WuXrAWUM,4,5,1,Could be better.,2024-10-07
jqP6c4Vf,8,9,MPz2VpiY,5,3,2,Could be better.,2024-10-07
4bTfqKNY,19,69,UHr9JoBl,4,3,1,Very informative.,2024-10-07
rNALgXAx,1,13,diC5f7aU,1,3,1,Very informative.,2024-10-07
crlVhlNs,14,136,ozZqs7dO,3,4,1,Great course!,2024-10-07
DvmcUrUO,18,59,Jbe2QbMq,4,2,2,Great course!,2024-10-07
31MRQvz9,18,262,ZQo8I6jP,4,5,2,Very informative.,2024-10-07
qaBYJmCi,19,176,kkzWaCCE,5,1,1,Great course!,2024-10-07
71pqdHDi,1,245,uOsZq0ui,2,5,5,Great course!,2024-10-07
UzVGBjID,20,14,8CMufC2G,2,3,5,Very informative.,2024-10-07
bKi6gTzT,7,209,wDp6ddzs,2,2,4,Great course!,2024-10-07
EDlLJcgO,3,198,KcjnDUMd,4,2,4,Great course!,2024-10-07
54AzfodD,16,129,fo6czShv,4,1,3,Great course!,2024-10-07
nQlcIl4Q,6,218,h4KCHgzK,2,4,3,Could be better.,2024-10-07
mZbfygcm,13,119,UQ9C7zFA,2,5,4,Great course!,2024-10-07
N2ukAZEk,5,49,RVSCjBzD,5,3,5,Very informative.,2024-10-07
3xoHknX6,18,171,UMicq2Np,2,2,2,Very informative.,2024-10-07
R5iBAB3K,2,219,CxBMUbQc,5,2,3,Great course!,2024-10-07
OEIbumco,16,290,9YYIrbrB,4,2,2,Very informative.,2024-10-07
j0TWJJ9O,17,18,H7ueFG0j,3,1,4,Very informative.,2024-10-07
GaNiFeMc,10,249,FbWIZaMw,3,2,1,Great course!,2024-10-07
XwsqFi78,13,92,ZltbY6lj,4,3,5,Great course!,2024-10-07
nU6XKoa6,17,3,dV2z5GFF,4,5,2,Very informative.,2024-10-07
hVNEZ7h2,10,236,jtQ3AYSI,4,1,1,Could be better.,2024-10-07
UhLoIAEV,10,122,d1pd2Vhn,1,5,4,Very informative.,2024-10-07
43R29g6t,19,135,fvytkuI6,3,4,4,Very informative.,2024-10-07
GQrP1n1O,9,192,ndFkiRT3,4,2,5,Could be better.,2024-10-07
zIn8RIWR,18,14,VRPSUmXi,4,3,2,Very informative.,2024-10-07
0lzSqDty,7,142,7hGUfYF7,3,4,1,Could be better.,2024-10-07
hXzbPUoq,20,274,ozgfDDW4,2,3,2,Very informative.,2024-10-07
eL1HeqZ7,16,209,nMV41jXi,5,5,4,Very informative.,2024-10-07
7PixGpUK,15,35,N9qjGeFa,3,3,2,Very informative.,2024-10-07
WqVaLl3y,13,260,6uEK3It4,1,2,1,Could be better.,2024-10-07
pILL7Srm,12,236,GBRvxAVr,2,2,1,Great course!,2024-10-07
c0aAdF83,14,71,S5kUuqY0,4,4,4,Could be better.,2024-10-07
I1m7u29i,17,54,2bnFYjTf,2,4,4,Very informative.,2024-10-07
z9qXxsHf,20,129,49lFSDUV,5,3,5,Could be better.,2024-10-07
BkWRNcl0,16,132,pnWBWGrd,3,1,3,Great course!,2024-10-07
qyb4N1po,13,123,arfKlyzU,3,4,2,Very informative.,2024-10-07
nCXfQsKU,16,187,zDel80VX,3,4,1,Great course!,2024-10-07
QbId5BBW,4,139,A6IWlk4C,1,3,4,Very informative.,2024-10-07
m5I2stFN,6,26,YS2Rxboo,5,2,2,Could be better.,2024-10-07
1k6uTnon,17,174,wz5gYYaQ,5,3,2,Great course!,2024-10-07
aSPdXgyk,11,293,56VgpZ4Y,5,5,5,Could be better.,2024-10-07
nmu1c8ue,1,34,4xGZCENm,5,1,5,Great course!,2024-10-07
QF8ncpEO,1,6,zTxRRksj,3,5,3,Great course!,2024-10-07
4YpWIyeR,5,184,Km3ogJlH,2,5,1,Very informative.,2024-10-07
VUAeVzph,10,161,p0W1lBQv,5,2,4,Very informative.,2024-10-07
BBGL8HYn,15,283,O60VN47b,4,1,2,Great course!,2024-10-07
1vGhOlc5,18,238,xdDcscYZ,1,2,3,Great course!,2024-10-07
QXCQBzFg,17,166,RSqTCBb2,4,3,3,Could be better.,2024-10-07
p91kh080,7,103,3e8ZO1xz,1,2,4,Very informative.,2024-10-07
mqd1MpfY,9,84,Bni34mX9,3,3,1,Very informative.,2024-10-07
iyT7HOLR,20,19,VfPpqEhR,4,3,4,Great course!,2024-10-07
5To1Z96E,12,13,ZaDElRDb,2,5,5,Could be better.,2024-10-07
1JT4gdz3,9,108,IFOFfKzL,1,3,4,Very informative.,2024-10-07
8wXRbYzC,3,54,Fq4vPor8,3,2,1,Could be better.,2024-10-07
IO2ADB2n,4,157,OoQBTEzf,3,5,5,Could be better.,2024-10-07
bKsoJDUP,8,186,U9yLrlIs,4,2,3,Could be better.,2024-10-07
2IkfquwQ,10,177,i6uw3Xfp,5,3,4,Could be better.,2024-10-07
ibMsCNKA,3,126,S8qCqZti,5,1,4,Could be better.,2024-10-07
UoMy7kws,7,113,wspY5Zb6,4,5,5,Could be better.,2024-10-07
GQWK3bur,16,39,Yp1JwKSl,1,5,2,Very informative.,2024-10-07
uZW7HQmN,6,169,gzdFCEy5,4,1,1,Great course!,2024-10-07
4ekLx8OP,8,295,lBTIFEgC,4,1,4,Great course!,2024-10-07
DDyhycCv,13,6,463Mwmbj,3,2,1,Very informative.,2024-10-07
HXw01PrV,7,212,sY8Godke,3,4,3,Great course!,2024-10-07
LgRHGDZQ,15,267,HLMX6gwd,3,3,2,Could be better.,2024-10-07
2CT5Q28H,12,196,sWCNFPGZ,5,1,3,Could be better.,2024-10-07
2qpCxqxl,20,209,kJi2aRR1,5,4,5,Could be better.,2024-10-07
vttIbCBs,1,196,tPMUHh4J,5,5,4,Great course!,2024-10-07
YIKW7DBl,2,27,Rg3S2zYt,1,5,2,Great course!,2024-10-07
KPAKKQzT,9,95,KEOAfnie,2,5,2,Great course!,2024-10-07
OTmJxa18,8,131,LgJDkmSZ,2,5,5,Very informative.,2024-10-07
62n6nbMf,16,214,0OUlati4,5,2,2,Could be better.,2024-10-07
DD0TBral,18,134,IcsMCuuv,5,3,3,Could be better.,2024-10-07
YzZMoVlf,9,190,KCWSg2KR,3,3,3,Could be better.,2024-10-07
j4Vggntm,14,56,78Jxs4aN,5,1,4,Could be better.,2024-10-07
9asuPvzp,1,269,x8XCwR8j,3,3,2,Great course!,2024-10-07
m7SxJ39t,4,100,fdc3WoOV,1,1,1,Great course!,2024-10-07
oaapWlNO,19,273,gPA2lCwy,1,5,4,Could be better.,2024-10-07
xaV5x9bU,2,212,RQjyHpfN,2,1,5,Could be better.,2024-10-07
Pw7xJFiC,15,236,U87Xidr2,1,3,1,Could be better.,2024-10-07
KWbukOgo,13,284,T3LGeqEi,5,5,3,Very informative.,2024-10-07
UeR5HIYc,13,24,W8nGj87M,5,5,3,Great course!,2024-10-07
WUdL5KVO,4,296,RAtqjJ5r,3,5,4,Could be better.,2024-10-07
qc6C3b0b,10,31,CoGSh7FA,3,5,4,Great course!,2024-10-07
0UPNWAWq,12,252,zutERhxx,4,5,4,Great course!,2024-10-07
NpZLUlzV,1,270,4SVw5Zci,3,5,4,Could be better.,2024-10-07
oSsavBlP,12,246,xjnuRrkY,4,5,1,Great course!,2024-10-07
WHB5Lpvq,2,206,Oe24z6Et,4,2,3,Could be better.,2024-10-07
HVStMLBA,13,238,gapqDg4g,3,1,3,Very informative.,2024-10-07
Fxu6Vwyb,11,228,c1HJVUKw,3,4,2,Great course!,2024-10-07
wxZjXYCl,5,63,d8UXlYPD,3,4,3,Very informative.,2024-10-07
00ZiCfYJ,15,234,iE2VvDQS,4,4,3,Great course!,2024-10-07
VqGaKEF1,1,7,wmwZZ1c7,2,4,5,Very informative.,2024-10-07
zn8nQJVY,9,183,uXv2s2qn,1,2,2,Very informative.,2024-10-07
l8VxdmX8,6,293,PbytJic9,3,5,2,Great course!,2024-10-07
VmF3MRpV,18,114,CtayjJla,1,1,2,Very informative.,2024-10-07
2d8WFW3i,5,36,CKmfvmLd,3,1,3,Very informative.,2024-10-07
IcKJP0XH,20,285,A6KinIpq,4,5,3,Could be better.,2024-10-07
ZHT4GXOl,2,171,Lcg5KNLz,3,3,3,Great course!,2024-10-07
GCaWcuJB,3,167,9NA1ClkK,4,1,4,Very informative.,2024-10-07
nLAmCGL6,7,260,fQN0NQ1U,2,5,5,Could be better.,2024-10-07
UIDxr4uy,7,287,APNaz27Y,1,5,1,Could be better.,2024-10-07
jm68lkaP,10,44,8uBcsr3X,2,4,2,Great course!,2024-10-07
3pFVFWD7,18,190,7tp04zxI,3,3,5,Very informative.,2024-10-07
NdAwUJE0,7,185,svfOpsYF,5,1,2,Great course!,2024-10-07
luHDAAfN,19,299,Qxxxo8sg,2,2,3,Very informative.,2024-10-07
C3Z6IWYl,3,68,GeZUIy8Z,2,2,2,Could be better.,2024-10-07
etVigvs1,20,44,2IobJD3c,3,5,5,Could be better.,2024-10-07
JtguNUl1,13,38,R2huUeXH,2,2,3,Great course!,2024-10-07
ZZB3mJ3Z,14,153,tAa0zM6H,5,5,2,Great course!,2024-10-07
L9LgvK5F,1,276,va49NuWL,2,2,2,Great course!,2024-10-07
7ohYipN7,6,253,OMy7WuCS,1,4,1,Could be better.,2024-10-07
y3NbYzLJ,12,68,bFkOXRKr,4,4,5,Very informative.,2024-10-07
9dPaabG6,7,281,HeoXQn7M,5,2,4,Very informative.,2024-10-07
Y98yVDck,8,227,QBelvYfy,3,3,5,Very informative.,2024-10-07
j8KMDbMP,12,239,4nmxVFKo,5,2,5,Very informative.,2024-10-07
R9ktbDiK,15,85,Le2QZhQ8,4,2,4,Could be better.,2024-10-07
fiduqB8Y,16,286,8ab8QoqI,2,2,4,Could be better.,2024-10-07
nrCbKLq4,12,80,Jw7f55IA,4,5,5,Could be better.,2024-10-07
uGVGBxjK,15,266,BTAwhR9b,3,2,3,Great course!,2024-10-07
dTimRm1l,7,263,MXRjM9RX,4,3,2,Could be better.,2024-10-07
oNriwOqV,4,262,UaW10ZTU,4,5,4,Could be better.,2024-10-07
dDweIhUQ,3,28,bRqo6nK3,4,1,2,Could be better.,2024-10-07
todcvWqR,11,230,VAr00Ym0,2,5,1,Could be better.,2024-10-07
5F6CyT2l,19,43,LcVwY9jy,3,5,2,Very informative.,2024-10-07
P4GLVQDu,10,291,4ZRvfkIM,1,3,3,Could be better.,2024-10-07
CdRpfT8y,15,94,eX0jCLho,5,2,4,Very informative.,2024-10-07
qPzd60FZ,9,158,mE94pUcm,1,1,5,Very informative.,2024-10-07
WlcbMljx,16,35,cX3RmzY5,2,4,2,Could be better.,2024-10-07
9ZTfoixg,13,12,symK8xW9,2,2,5,Great course!,2024-10-07
4i3aLaf5,7,198,xlwcwtW9,2,3,2,Very informative.,2024-10-07
BPnzzHET,19,73,9mQx0Zpt,1,3,2,Great course!,2024-10-07
BoF9YWJb,15,130,UMF5Ei1g,3,2,5,Could be better.,2024-10-07
x91yiKYj,19,5,wQcDbZct,5,2,4,Great course!,2024-10-07
wGJ5HwkB,5,258,PM72foUg,3,5,5,Great course!,2024-10-07
Srqw66AX,3,173,ycnRVgOT,5,5,5,Great course!,2024-10-07
8LV4AbI6,17,271,D8p0y9Tq,4,2,3,Great course!,2024-10-07
ifKSQ9uh,18,188,dGKBmFKp,1,3,3,Could be better.,2024-10-07
eqKPIMKd,11,11,5bsP3S0w,3,3,2,Could be better.,2024-10-07
7MJ1EFZj,1,4,NypaqxwP,1,4,1,Very informative.,2024-10-07
3XGNW4bj,8,105,qSBg8CIL,5,5,1,Could be better.,2024-10-07
NFe1ebvK,8,61,We7AWZeg,4,5,3,Very informative.,2024-10-07
wGZk4pKH,18,204,Ph8JV8lV,2,4,5,Could be better.,2024-10-07
pZnFvnRq,1,62,CwcMhWGD,4,5,4,Could be better.,2024-10-07
DLAx1D4d,17,98,cEHsl3wI,3,5,4,Very informative.,2024-10-07
1qEhD8Mz,16,30,aWqO1phg,2,2,4,Could be better.,2024-10-07
wqJA5N3i,8,152,hxG7efRL,2,4,3,Great course!,2024-10-07
3v4biF1M,19,12,uqmZTIEj,4,4,1,Great course!,2024-10-07
mZevGGNP,1,221,dgwpKG5L,1,2,2,Great course!,2024-10-07
r47Hm0up,18,116,CVuSmtfq,3,2,1,Great course!,2024-10-07
arbYh03E,18,173,mpCbNBC0,3,4,1,Could be better.,2024-10-07
Rrfoeiqp,18,177,syunXG0M,2,4,4,Could be better.,2024-10-07
sPZnUKfr,1,226,ISy6N9tK,1,5,2,Great course!,2024-10-07
TQ35c9cr,3,92,GToFMBcR,1,4,3,Very informative.,2024-10-07
avhTG6pV,10,93,fGmKVrG4,5,3,1,Great course!,2024-10-07
FM4vCT0B,20,258,40gQWj2s,4,4,3,Very informative.,2024-10-07
jWPEP150,3,19,PfQPP4IF,4,4,4,Great course!,2024-10-07
jQ6OySoQ,2,16,V8C2pgfq,1,3,3,Very informative.,2024-10-07
AIlMWilr,20,257,eMQdAd8d,2,5,4,Great course!,2024-10-07
X7Zj0Z4X,17,130,K198cxMd,1,2,1,Very informative.,2024-10-07
ryZPMWdt,9,216,HmR75BOO,5,5,4,Could be better.,2024-10-07
4ZD2JFiK,12,146,4DaYy55o,5,5,1,Very informative.,2024-10-07
40eZGGb1,19,117,4kpiVPkw,3,5,2,Could be better.,2024-10-07
wsowK9xB,8,223,BSiRFpoW,2,4,2,Could be better.,2024-10-07
kBhWdy7B,20,161,ZHgsK3vl,4,4,2,Great course!,2024-10-07
WEoqHmOD,3,261,OshsHj7T,3,5,1,Great course!,2024-10-07
SUrWlHiY,19,224,ZewU4zND,3,1,4,Could be better.,2024-10-07
nffaTiAt,7,55,Xw0LuvHZ,1,4,5,Could be better.,2024-10-07
53njh8nk,6,220,09TdJGfz,4,4,5,Could be better.,2024-10-07
RyrZxszZ,14,260,ye4yQ4ta,1,3,3,Great course!,2024-10-07
OGqGraO8,19,8,jleLrAt4,3,3,3,Could be better.,2024-10-07
fWmblmIa,19,274,NCXSVnOM,2,1,5,Could be better.,2024-10-07
pZk5RlEM,20,15,hszCHHrI,4,4,2,Could be better.,2024-10-07
TAmRGPIv,10,34,lK7NLJN8,4,2,4,Great course!,2024-10-07
QLFY3zv7,9,36,ji3cdupe,4,1,1,Great course!,2024-10-07
8rYEJGFh,7,267,Tvpj7EDK,2,4,4,Could be better.,2024-10-07
h8VRJszU,19,37,xs72Bobz,1,4,2,Very informative.,2024-10-07
19hLEQNp,17,219,KmEKyqeN,4,5,1,Great course!,2024-10-07
hV5PSFtD,4,114,ytj8elwn,5,5,2,Very informative.,2024-10-07
rw14Y4gr,1,247,X7eRtARu,3,5,3,Great course!,2024-10-07
rleo4dRO,7,216,N0sPJvKW,1,2,3,Very informative.,2024-10-07
PRVttBSJ,6,123,okWblb2T,1,1,2,Great course!,2024-10-07
uoHIPLEp,18,191,KZeqL1BV,3,4,1,Could be better.,2024-10-07
DEj36sqw,12,122,peyITogb,1,4,5,Great course!,2024-10-07
dsFaymhk,9,153,8mH8mSD9,2,5,4,Very informative.,2024-10-07
OP5V8BEf,14,277,b6Ie9weh,4,3,4,Great course!,2024-10-07
QTjsa7sK,15,38,mg9JEeMl,1,4,1,Could be better.,2024-10-07
7Cbkyyx7,8,89,MYn8OamW,5,5,5,Could be better.,2024-10-07
5kvRmx8z,14,84,6whsWckK,1,1,5,Great course!,2024-10-07
